1582136528.8713355,884635,954993
1582136529.5710452,884635,928801
1582136530.2701783,889886,917161
1582136530.9700007,885511,949173
1582136531.6707654,889886,876416
1582136532.3698766,889886,946264
1582136533.069848,889449,952084
1582136533.7692535,886386,943354
1582136534.4702668,882885,885146
1582136535.169902,871945,937534
1582136535.8705404,878072,963726
1582136536.5693824,882447,896788
1582136537.2705107,886386,922981
1582136537.969672,880697,957903
1582136538.6697638,886823,937534
1582136539.3698788,884197,873506
1582136540.0702772,877196,940444
1582136540.7702143,868882,934621
1582136541.4703376,866256,922981
1582136542.1704166,868444,937534
1582136542.869571,859255,931711
1582136543.5697556,871508,925891
1582136544.2693272,869319,922981
1582136544.9694543,873695,899699
1582136545.6695826,872820,896788
1582136546.3697886,872820,931711
1582136547.0693674,877634,969546
1582136547.7693534,882010,890969
1582136548.4695158,879822,949173
1582136549.1696045,877196,954993
1582136549.8697958,877196,917161
1582136550.5701075,889011,879326
1582136551.269728,886823,922981
1582136551.9693794,878509,943354
1582136552.6694682,887698,925891
1582136553.3698418,875446,899699
1582136554.0697536,880259,925891
1582136554.7698808,880259,896788
1582136555.469418,886823,890969
1582136556.169106,892512,946264
1582136556.8687456,899075,917161
1582136557.5695946,901264,928801
1582136558.2697234,900826,943354
1582136558.9691875,897763,989919
1582136559.6692064,900389,949173
1582136560.369335,897325,925891
1582136561.069504,892512,975366
1582136561.768432,888136,920071
1582136562.4688263,894700,917161
1582136563.1695716,890324,934621
1582136563.8682637,886823,940444
1582136564.5694666,878947,931711
1582136565.269596,884197,952084
1582136565.968726,889011,905518
1582136566.6689363,890324,952084
1582136567.368967,885511,896788
1582136568.0689566,892074,937534
1582136568.769084,890761,972456
1582136569.4688163,889886,949173
1582136570.168499,906953,966637
1582136570.8687677,899513,885146
1582136571.5685382,899075,931711
1582136572.268664,895137,908428
1582136572.9697556,900826,949173
1582136573.6689882,887261,987009
1582136574.3687878,892074,952084
1582136575.0689168,896450,963726
1582136575.7692351,891199,969546
1582136576.4685,901264,957903
1582136577.168762,895137,917161
1582136577.869195,902139,966637
1582136578.569371,897325,920071
1582136579.2681613,891636,966637
1582136579.9679809,897763,888059
1582136580.6680999,893387,937534
1582136581.3682344,887698,957903
1582136582.0683625,892074,966637
1582136582.7684956,893825,943354
1582136583.4687672,899951,920071
1582136584.1681967,898638,925891
1582136584.8678346,892512,969546
1582136585.5679624,899075,928801
1582136586.268022,896888,946264
1582136586.968089,890324,934621
1582136587.6680717,888573,949173
1582136588.368558,894700,972456
1582136589.0684233,884197,957903
1582136589.7685568,883322,922981
1582136590.4679158,890324,957903
1582136591.1681967,892512,879326
1582136591.868326,889886,981186
1582136592.5674899,891199,937534
1582136593.2686186,895137,885146
1582136593.9687495,889449,975366
1582136594.6681101,884635,928801
1582136595.3679714,893387,911338
1582136596.0681722,890761,888059
1582136596.7682302,892512,952084
1582136597.468397,886386,917161
1582136598.1675267,887261,920071
1582136598.8676188,878509,914251
1582136599.567819,869319,925891
1582136600.2678747,869319,925891
1582136600.9680047,875008,888059
1582136601.6681688,865819,922981
1582136602.367263,868444,952084
1582136603.0673966,865819,879326
1582136603.767563,872820,920071
1582136604.467672,876321,899699
1582136605.1677833,876321,888059
1582136605.8679323,877196,896788
1582136606.5680397,887698,876416
1582136607.2672102,883322,949173
1582136607.9673297,885511,902608
1582136608.667464,883322,908428
1582136609.3675587,875008,957903
1582136610.0676858,884197,952084
1582136610.7678502,878509,940444
1582136611.466946,889886,934621
1582136612.1670744,877196,911338
1582136612.8672423,876321,920071
1582136613.5673325,871508,963726
1582136614.267732,872383,896788
1582136614.96866,865381,908428
1582136615.667718,868444,928801
1582136616.366883,875446,899699
1582136617.0670183,873258,920071
1582136617.7671077,885948,946264
1582136618.467235,884197,890969
1582136619.1674006,884635,954993
1582136619.8674939,883322,928801
1582136620.5666554,886386,940444
1582136621.2667537,879384,914251
1582136621.9669206,882447,946264
1582136622.6670098,879384,963726
1582136623.366754,884197,896788
1582136624.0668561,876758,969546
1582136624.7682083,879822,890969
1582136625.4673777,886823,896788
1582136626.167468,881134,920071
1582136626.8665633,873695,957903
1582136627.5667303,880259,911338
1582136628.266819,884197,928801
1582136628.9669478,876321,969546
1582136629.6671119,876321,882235
1582136630.367244,882447,893879
1582136631.0663927,878947,963726
1582136631.7665,882885,885146
1582136632.4666333,883322,902608
1582136633.1667557,868444,899699
1582136633.8668525,872820,914251
1582136634.567015,871070,914251
1582136635.2661123,871508,922981
1582136635.9662797,875008,937534
1582136636.6664033,885511,943354
1582136637.3664968,883322,937534
1582136638.0666645,884197,902608
1582136638.7667892,883322,914251
1582136639.4669185,879822,957903
1582136640.166049,882885,908428
1582136640.8661811,888136,914251
1582136641.5663092,890761,966637
1582136642.266401,899513,946264
1582136642.9665687,894262,922981
1582136643.6666584,899513,914251
1582136644.3667865,892074,931711
1582136645.065918,893387,981186
1582136645.766046,894700,963726
1582136646.466215,894262,917161
1582136647.1663036,887261,905518
1582136647.8664706,885948,954993
1582136648.5666,889886,920071
1582136649.2656927,877634,925891
1582136649.9658217,876321,864776
1582136650.6660216,865819,908428
1582136651.366116,872383,920071
1582136652.0662415,881572,890969
1582136652.7663374,871508,922981
1582136653.465511,882447,914251
1582136654.165597,871945,960817
1582136654.8657262,878072,931711
1582136655.565853,876321,896788
1582136656.2660549,878947,934621
1582136656.966112,878947,952084
1582136657.665242,873258,914251
1582136658.36537,882885,925891
1582136659.0654988,884197,943354
1582136659.7656274,880259,934621
1582136660.4657938,881572,943354
1582136661.1658857,878509,937534
1582136661.866052,884197,978276
1582136662.5651464,884635,888059
1582136663.2653134,889886,876416
1582136663.965439,886823,917161
1582136664.6655707,881572,922981
1582136665.3661199,885948,911338
1582136666.0660508,891199,925891
1582136666.7659185,882447,890969
1582136667.4655373,879822,885146
1582136668.1651773,882447,949173
1582136668.8663082,873695,934621
1582136669.5648813,882010,943354
1582136670.2660108,868007,867686
1582136670.9656959,878947,969546
1582136671.6648235,873695,902608
1582136672.3651931,881572,879326
1582136673.0660825,884197,908428
1582136673.7656703,874571,867686
1582136674.4653418,881572,954993
1582136675.165468,866694,943354
1582136675.8650446,868444,896788
1582136676.5641856,875883,922981
1582136677.2658572,881572,902608
1582136677.9662447,877196,925891
1582136678.665401,869319,954993
1582136679.3652415,867569,925891
1582136680.0648122,868444,890969
1582136680.7639568,855316,890969
1582136681.4646297,857942,934621
1582136682.1641896,851378,937534
1582136682.86515,851378,873506
1582136683.5650876,860130,861863
1582136684.2651455,868007,893879
1582136684.96431,850066,920071
1582136685.6644042,850941,838580
1582136686.3645334,852691,838580
1582136687.064701,848753,893879
1582136687.7647905,849191,888059
1582136688.4649186,848315,888059
1582136689.165049,852253,908428
1582136689.8642128,851378,888059
1582136690.5653431,854879,908428
1582136691.2645738,843502,905518
1582136691.9645672,854879,914251
1582136692.6646936,860568,844404
1582136693.3648238,852253,896788
1582136694.0649524,866694,928801
1582136694.7640836,857942,914251
1582136695.4642491,854879,908428
1582136696.164341,868882,896788
1582136696.8645072,857505,902608
1582136697.5645986,872383,893879
1582136698.2647653,861880,858953
1582136698.964856,861443,896788
1582136699.664025,871508,934621
1582136700.3641524,863193,885146
1582136701.064545,872820,954993
1582136701.7644076,866694,943354
1582136702.4645019,873695,908428
1582136703.164664,871070,879326
1582136703.8638,870194,925891
1582136704.5639393,856192,943354
1582136705.2640193,863631,858953
1582136705.964182,863631,911338
1582136706.6643136,866694,920071
1582136707.364476,867569,917161
1582136708.0635736,866694,893879
1582136708.7646618,871945,943354
1582136709.4638207,866256,949173
1582136710.1639228,863193,920071
1582136710.8640883,860130,856043
1582136711.5641797,850941,876416
1582136712.264342,847877,896788
1582136712.96344,850503,931711
1582136713.6635685,856630,844404
1582136714.363697,834312,920071
1582136715.063824,849628,858953
1582136715.764026,846565,876416
1582136716.4641213,844814,922981
1582136717.1632147,849628,838580
1582136717.8633413,847002,911338
1582136718.56377,857505,940444
1582136719.2636387,855754,922981
1582136719.963746,847877,917161
1582136720.663892,863631,844404
1582136721.363986,864944,861863
1582136722.063118,864069,946264
1582136722.7632463,877634,853133
1582136723.463417,865381,902608
1582136724.163502,858380,931711
1582136724.8636327,870194,954993
1582136725.5637949,868882,922981
1582136726.2638896,863193,899699
1582136726.9630213,856630,856043
1582136727.66315,868882,920071
1582136728.3632772,867569,850223
1582136729.0634444,864506,861863
1582136729.7635343,863193,876416
1582136730.4626667,863193,943354
1582136731.1627946,864944,934621
1582136731.8629231,860568,931711
1582136732.5630531,860130,861863
1582136733.2632189,858817,934621
1582136733.9633436,868007,917161
1582136734.6634374,864944,870596
1582136735.3625705,860130,850223
1582136736.0627363,860568,917161
1582136736.762826,852691,922981
1582136737.4629946,856630,885146
1582136738.1631036,847002,925891
1582136738.8632517,855316,914251
1582136739.5633411,848315,899699
1582136740.2634985,857067,914251
1582136740.9626024,858380,908428
1582136741.6627293,868444,922981
1582136742.3628964,858817,928801
1582136743.0629883,866694,908428
1582136743.763154,861880,893879
1582136744.462248,857505,890969
1582136745.1623755,854004,902608
1582136745.8625057,854004,847313
1582136746.5626707,854879,917161
1582136747.262761,861880,917161
1582136747.962963,858380,882235
1582136748.6630204,850941,893879
1582136749.3621898,855316,858953
1582136750.0622804,855754,861863
1582136750.7624464,850066,876416
1582136751.4625363,852691,885146
1582136752.162665,851816,922981
1582136752.862831,857505,893879
1582136753.5619643,846127,911338
1582136754.2620552,850503,870596
1582136754.9621842,847877,931711
1582136755.662602,861443,870596
1582136756.3628776,859255,867686
1582136757.0625722,858817,911338
1582136757.762166,861880,861863
1582136758.4612842,869319,917161
1582136759.1629555,855754,911338
1582136759.8625224,858817,922981
1582136760.5616195,853566,882235
1582136761.2623723,854441,882235
1582136761.9627397,862755,943354
1582136762.662049,850066,885146
1582136763.3617315,846565,917161
1582136764.062123,847440,911338
1582136764.7619898,847002,896788
1582136765.4621217,859255,864776
1582136766.1622813,858817,937534
1582136766.8626416,855754,925891
1582136767.5619369,854441,931711
1582136768.2620497,854004,838580
1582136768.9620254,850941,856043
1582136769.6628938,853129,914251
1582136770.3622572,858817,908428
1582136771.0626035,859692,937534
1582136771.762282,863193,902608
1582136772.4628792,862755,858953
1582136773.1618261,860568,920071
1582136773.8629217,856192,911338
1582136774.5612283,855316,914251
1582136775.2613616,851816,908428
1582136775.962167,847440,858953
1582136776.661603,856630,867686
1582136777.3607159,860130,902608
1582136778.0616968,862318,943354
1582136778.7619936,858817,902608
1582136779.4616997,861005,917161
1582136780.1620975,864506,934621
1582136780.8613932,860568,943354
1582136781.561123,860130,922981
1582136782.2612205,868444,864776
1582136782.9626298,869757,911338
1582136783.6608822,868882,914251
1582136784.36186,870194,952084
1582136785.061169,878947,902608
1582136785.7611217,876321,937534
1582136786.460991,877196,908428
1582136787.1615577,880697,931711
1582136787.8606603,880697,931711
1582136788.5613816,880259,954993
1582136789.260927,875008,917161
1582136789.961068,878509,928801
1582136790.6617637,883322,925891
1582136791.3613074,873695,902608
1582136792.0604439,878947,928801
1582136792.7611563,874133,934621
1582136793.4617307,873695,867686
1582136794.160851,871070,914251
1582136794.8615377,866694,896788
1582136795.5610762,860568,917161
1582136796.2610574,873695,952084
1582136796.9619243,874133,949173
1582136797.6604915,871070,928801
1582136798.3605986,866694,922981
1582136799.061549,864506,914251
1582136799.7608838,861880,920071
1582136800.4599957,861005,928801
1582136801.1616986,865381,937534
1582136801.8610957,862755,917161
1582136802.5603678,867569,931711
1582136803.261087,865381,896788
1582136803.9596288,871508,911338
1582136804.6597855,871945,867686
1582136805.360477,875883,925891
1582136806.0600622,876758,905518
1582136806.7601688,872820,966637
1582136807.4608617,880697,902608
1582136808.160402,874571,954993
1582136808.8595624,878509,943354
1582136809.5612478,868007,876416
1582136810.260416,867132,905518
1582136810.959983,872383,920071
1582136811.660641,865381,890969
1582136812.3607657,872383,922981
1582136813.0608943,871070,902608
1582136813.7600255,874571,885146
1582136814.4614103,873258,870596
1582136815.1602829,875446,911338
1582136815.860411,872383,896788
1582136816.5607557,884197,911338
1582136817.2591465,881134,943354
1582136817.9598,877196,896788
1582136818.660347,874571,925891
1582136819.3600917,876758,876416
1582136820.0602577,871070,864776
1582136820.760315,867132,896788
1582136821.4606993,864944,934621
1582136822.1595793,865819,922981
1582136822.8597035,867132,920071
1582136823.5598657,871508,888059
1582136824.2599614,870194,952084
1582136824.9601283,873695,920071
1582136825.6602592,871070,952084
1582136826.3593535,865819,937534
1582136827.0599322,867132,902608
1582136827.7598743,868444,937534
1582136828.4597387,874571,867686
1582136829.1594036,875008,876416
1582136829.8594391,869319,920071
1582136830.560158,865381,899699
1582136831.2642393,872383,885146
1582136831.9598594,877634,899699
1582136832.6595144,876321,911338
1582136833.360044,878509,888059
1582136834.0597963,875446,896788
1582136834.7598963,878072,911338
1582136835.4594648,882447,876416
1582136836.159594,876321,940444
1582136836.8592844,876758,934621
1582136837.5594132,876321,966637
1582136838.2589612,873258,888059
1582136838.9599576,875446,908428
1582136839.6600583,875883,882235
1582136840.3603935,873258,876416
1582136841.060061,873695,957903
1582136841.7604678,871945,928801
1582136842.45873,878509,882235
1582136843.159445,877634,888059
1582136843.8598359,882010,928801
1582136844.5589917,885511,925891
1582136845.2588356,888573,972456
1582136845.960219,894700,963726
1582136846.6585114,886823,937534
1582136847.3592236,888573,908428
1582136848.0598,888136,896788
1582136848.758887,880259,899699
1582136849.4596055,876321,873506
1582136850.1591704,871945,908428
1582136850.8588665,868007,937534
1582136851.5589945,868444,888059
1582136852.259392,874133,908428
1582136852.9586966,868444,949173
1582136853.6583867,868007,885146
1582136854.3587987,858817,864776
1582136855.059078,871945,885146
1582136855.7587736,856630,867686
1582136856.458324,863631,914251
1582136857.1593137,852253,940444
1582136857.859159,848315,888059
1582136858.5597303,854879,882235
1582136859.2584507,854004,899699
1582136859.9585438,864506,940444
1582136860.6591032,855316,902608
1582136861.3582203,854441,882235
1582136862.0589294,843502,917161
1582136862.758463,850503,920071
1582136863.4575932,844814,847313
1582136864.1595821,854004,888059
1582136864.8588498,849628,896788
1582136865.5588624,840438,867686
1582136866.2587044,849628,870596
1582136866.9582627,849191,838580
1582136867.6582546,845690,882235
1582136868.359095,857505,867686
1582136869.057659,860130,876416
1582136869.7586107,860568,893879
1582136870.458479,861443,896788
1582136871.1580148,867569,911338
1582136871.8581634,874133,890969
1582136872.5588648,868882,928801
1582136873.2584305,868444,922981
1582136873.9581678,867132,931711
1582136874.6582541,860130,943354
1582136875.3588135,862318,928801
1582136876.058966,864069,908428
1582136876.757646,858817,861863
1582136877.4581754,863193,905518
1582136878.1573129,861443,937534
1582136878.8580282,862318,890969
1582136879.558191,867569,885146
1582136880.2572894,855754,896788
1582136880.9586835,861005,890969
1582136881.6569643,862318,925891
1582136882.3581245,864944,934621
1582136883.0588,865819,902608
1582136883.7583656,863193,888059
1582136884.4574602,863193,949173
1582136885.1581888,867132,943354
1582136885.857753,863193,890969
1582136886.557449,869757,917161
1582136887.2575812,872383,885146
1582136887.9572005,864069,864776
1582136888.6578362,870633,934621
1582136889.3579638,864506,890969
1582136890.0565336,859692,885146
1582136890.7566452,864944,922981
1582136891.45835,863193,893879
1582136892.1587343,861443,882235
1582136892.8570359,859692,908428
1582136893.5577383,871508,873506
1582136894.257868,863193,896788
1582136894.956438,862755,934621
1582136895.658128,865819,902608
1582136896.357256,872383,896788
1582136897.057385,869757,888059
1582136897.7579412,869319,920071
1582136898.4576423,871508,908428
1582136899.1561942,874133,952084
1582136899.8569026,871070,920071
1582136900.5570316,873258,928801
1582136901.2576616,877196,920071
1582136901.9572914,878072,902608
1582136902.6578286,881572,928801
1582136903.357834,879384,940444
1582136904.0566764,877196,890969
1582136904.7568142,876321,899699
1582136905.4571717,871945,876416
1582136906.157063,875883,911338
1582136906.8574295,884635,928801
1582136907.557364,880259,934621
1582136908.2574527,880259,952084
1582136908.9571042,886823,902608
1582136909.656966,881134,899699
1582136910.3578389,884635,940444
1582136911.0573974,878509,899699
1582136911.757551,882447,934621
1582136912.457223,882447,876416
1582136913.1567552,880259,966637
1582136913.8564832,879822,925891
1582136914.5566154,883322,893879
1582136915.2569976,887698,943354
1582136915.9562867,882447,937534
1582136916.657002,885073,922981
1582136917.357154,876321,917161
1582136918.0567353,885511,888059
1582136918.7573848,882010,931711
1582136919.4565544,871508,888059
1582136920.1560848,874571,931711
1582136920.8567762,869319,922981
1582136921.5571396,873258,905518
1582136922.256034,875008,925891
1582136922.9571621,874571,934621
1582136923.6557422,873695,957903
1582136924.355894,873258,896788
1582136925.056553,873695,864776
1582136925.7560816,871070,928801
1582136926.4562056,871508,917161
1582136927.1572168,867569,931711
1582136927.85648,870194,888059
1582136928.5561967,875008,882235
1582136929.256326,872383,943354
1582136929.9558806,870194,864776
1582136930.6560223,876321,957903
1582136931.3567073,872820,902608
1582136932.0558388,870633,931711
1582136932.755968,875883,928801
1582136933.4560964,876321,922981
1582136934.156257,878947,905518
1582136934.8564024,875008,925891
1582136935.5554848,876758,882235
1582136936.256018,875446,931711
1582136936.9560108,872820,873506
1582136937.656872,873695,917161
1582136938.3559995,882010,888059
1582136939.0561285,876321,902608
1582136939.7562618,875446,896788
1582136940.4558265,881572,902608
1582136941.155518,878509,954993
1582136941.8556457,879384,960817
1582136942.5552542,870194,893879
1582136943.2553344,876758,937534
1582136943.956036,875446,908428
1582136944.6555605,871070,928801
1582136945.3555315,867132,905518
1582136946.0554209,871070,899699
1582136946.7558103,864506,890969
1582136947.4556782,871070,890969
1582136948.155807,862318,925891
1582136948.8559353,864944,928801
1582136949.5550663,864506,925891
1582136950.2552378,861443,920071
1582136950.9557362,859692,850223
1582136951.6557343,861880,885146
1582136952.355581,861443,952084
1582136953.0561585,861443,888059
1582136953.7552624,866694,858953
1582136954.4552588,878072,867686
1582136955.156096,871945,908428
1582136955.8546789,883322,911338
1582136956.5553603,880259,943354
1582136957.2548919,878072,925891
1582136957.9550636,882010,931711
1582136958.6560092,877196,882235
1582136959.3553,887261,896788
1582136960.0554411,885948,888059
1582136960.755134,884635,888059
1582136961.4555457,879822,908428
1582136962.1548367,880697,931711
1582136962.8555162,871070,946264
1582136963.5559068,876758,908428
1582136964.2552195,875008,925891
1582136964.9549088,864069,896788
1582136965.6544752,868007,856043
1582136966.354569,868444,893879
1582136967.0554295,871070,893879
1582136967.7548316,873695,917161
1582136968.4549768,875446,858953
1582136969.155677,872820,902608
1582136969.8550167,875883,937534
1582136970.5549383,864944,920071
1582136971.2550647,870194,905518
1582136971.9546194,859692,920071
1582136972.6537378,861443,963726
1582136973.3544555,870194,902608
1582136974.0540037,858817,917161
1582136974.7541337,871945,896788
1582136975.4548404,871070,934621
1582136976.154359,866256,934621
1582136976.8535435,871070,908428
1582136977.554229,865819,899699
1582136978.2556422,861005,925891
1582136978.9544866,869757,908428
1582136979.6548796,868444,937534
1582136980.354749,868007,917161
1582136981.0538754,864944,876416
1582136981.755001,869319,914251
1582136982.454134,868007,914251
1582136983.1545303,864506,899699
1582136983.85439,868444,905518
1582136984.5545185,869757,922981
1582136985.2549322,866694,940444
1582136985.9537785,869757,870596
1582136986.6539073,884197,888059
1582136987.353536,877196,908428
1582136988.0541644,874133,861863
1582136988.7547703,870633,928801
1582136989.454845,874133,914251
1582136990.15455,869757,896788
1582136990.8536823,871508,893879
1582136991.5542545,868444,905518
1582136992.253939,858817,876416
1582136992.9543266,865819,917161
1582136993.6542678,865819,879326
1582136994.3543286,863193,896788
1582136995.0529053,859255,896788
1582136995.7548385,862318,917161
1582136996.4541633,861005,867686
1582136997.1543107,861880,925891
1582136997.853462,865819,905518
1582136998.5541039,861880,914251
1582136999.2532313,868882,914251
1582136999.9528115,860568,917161
1582137000.6544893,865819,893879
1582137001.3540592,868882,902608
1582137002.0540342,870194,885146
1582137002.753878,869757,896788
1582137003.453416,872383,876416
1582137004.153574,869757,864776
1582137004.853263,864506,908428
1582137005.5538425,868444,893879
1582137006.2535539,868444,876416
1582137006.953912,866256,879326
1582137007.6531677,874571,949173
1582137008.3523808,870633,931711
1582137009.0542805,871508,920071
1582137009.754198,878947,908428
1582137010.4533305,874133,914251
1582137011.1534271,878072,920071
1582137011.853553,878509,934621
1582137012.5529444,883322,920071
1582137013.2530985,883322,925891
1582137013.9534616,881572,931711
1582137014.6524851,876758,969546
1582137015.3532019,878509,949173
1582137016.0527763,879822,943354
1582137016.7529008,880259,882235
1582137017.4535882,881572,890969
1582137018.1531525,884197,885146
1582137018.8522542,882885,960817
1582137019.552973,883322,879326
1582137020.2525136,889011,949173
1582137020.9536705,887698,896788
1582137021.6533625,886386,946264
1582137022.352495,878947,937534
1582137023.0520375,877634,931711
1582137023.7537844,882010,879326
1582137024.4523222,876321,905518
1582137025.1524544,878509,957903
1582137025.853394,884197,943354
1582137026.552694,888136,893879
1582137027.2528057,886386,917161
1582137027.9535193,883322,890969
1582137028.6531026,882447,885146
1582137029.3522177,878947,917161
1582137030.052913,880259,937534
1582137030.7530715,885073,925891
1582137031.4526353,885511,908428
1582137032.1522968,878947,925891
1582137032.8524597,880259,966637
1582137033.5525537,876321,908428
1582137034.2526824,876321,925891
1582137034.9522045,874133,946264
1582137035.6519783,878072,876416
1582137036.3520715,872820,899699
1582137037.052636,873695,899699
1582137037.7517562,875008,952084
1582137038.4524572,876321,925891
1582137039.1530194,882447,893879
1582137039.8521528,885948,978276
1582137040.5528474,886386,925891
1582137041.2523897,896450,928801
1582137041.9533587,891199,957903
1582137042.652232,885073,975366
1582137043.351809,891636,928801
1582137044.0519354,886823,960817
1582137044.7516253,887698,890969
1582137045.4530032,883760,914251
1582137046.1512837,876758,896788
1582137046.852007,874571,867686
1582137047.5524204,871945,905518
1582137048.2516634,871945,920071
1582137048.9517946,871070,876416
1582137049.6519296,874571,888059
1582137050.3516881,882885,943354
1582137051.052779,880697,908428
1582137051.7523582,885948,920071
1582137052.4520397,895137,931711
1582137053.1521678,889011,969546
1582137053.8522964,885073,899699
1582137054.5519075,885511,925891
1582137055.2519429,881572,957903
1582137055.9510877,881572,876416
1582137056.651814,877634,917161
1582137057.3519413,871945,920071
1582137058.051487,869757,914251
1582137058.7506404,873695,882235
1582137059.4523282,869757,896788
1582137060.1524572,867569,864776
1582137060.8510141,864506,888059
1582137061.5519757,856192,870596
1582137062.252261,854441,920071
1582137062.950977,854441,920071
1582137063.6521034,850066,850223
1582137064.3522317,857067,943354
1582137065.0513628,853129,888059
1582137065.7514958,856192,876416
1582137066.4520638,857067,858953
1582137067.1502078,857505,876416
1582137067.8508794,861880,888059
1582137068.551009,857505,870596
1582137069.251138,852691,873506
1582137069.951266,846127,896788
1582137070.6513965,850941,922981
1582137071.3515236,857942,902608
1582137072.0516522,848753,925891
1582137072.750783,852691,858953
1582137073.45135,847002,902608
1582137074.1522932,859692,920071
1582137074.8516726,857505,890969
1582137075.551298,854441,922981
1582137076.2514958,860130,905518
1582137076.9511495,869757,882235
1582137077.650719,865819,867686
1582137078.3518198,865819,882235
1582137079.051414,859255,925891
1582137079.750582,867569,952084
1582137080.451491,865381,931711
1582137081.1497521,857505,873506
1582137081.8514955,856630,888059
1582137082.5515873,860568,928801
1582137083.2517507,857942,917161
1582137083.9511333,868882,943354
1582137084.650976,866256,925891
1582137085.3505013,863193,908428
1582137086.0506423,861005,943354
1582137086.75157,868882,931711
1582137087.4517515,857067,949173
1582137088.150864,862318,934621
1582137088.850755,867569,949173
1582137089.5503001,865381,911338
1582137090.2500463,869319,890969
1582137090.9501393,868882,908428
1582137091.6505558,869319,893879
1582137092.3498287,875883,949173
1582137093.0499425,874133,920071
1582137093.750912,878072,937534
1582137094.450226,871070,952084
1582137095.1509151,874571,890969
1582137095.8495238,871070,946264
1582137096.5495656,868007,922981
1582137097.2503047,874133,864776
1582137097.9498634,879384,928801
1582137098.650005,878072,885146
1582137099.350971,874133,934621
1582137100.0508535,875883,890969
1582137100.7499814,875446,934621
1582137101.4511056,885948,902608
1582137102.1496134,880697,902608
1582137102.8507771,878947,890969
1582137103.5535884,887261,920071
1582137104.250031,886386,928801
1582137104.9497244,882447,905518
1582137105.6508477,884635,908428
1582137106.3504064,890761,949173
1582137107.0495293,888136,899699
1582137107.7502346,892512,937534
1582137108.449653,891199,896788
1582137109.1489193,893387,943354
1582137109.849909,885948,931711
1582137110.5501645,889449,931711
1582137111.2501469,891199,966637
1582137111.950019,892512,905518
