data,data2,set temp,p,i,d
23.878594,24.922998,25.1,3.0,2.0,0.0
23.879388,24.924066,25.1,3.0,2.0,0.0
23.879388,24.92376,25.1,3.0,2.0,0.0
23.8789,24.923425,25.1,3.0,2.0,0.0
23.879174,24.923425,25.1,3.0,2.0,0.0
23.877282,24.923486,25.1,3.0,2.0,0.0
23.878961,24.924401,25.1,3.0,2.0,0.0
23.878961,24.925805,25.1,3.0,2.0,0.0
23.8789,24.924615,25.1,3.0,2.0,0.0
23.879266,24.924615,25.1,3.0,2.0,0.0
23.879388,24.924584,25.1,3.0,2.0,0.0
23.879052,24.922479,25.1,3.0,2.0,0.0
23.879052,24.92489,25.1,3.0,2.0,0.0
23.878076,24.925225,25.1,3.0,2.0,0.0
23.879449,24.925225,25.1,3.0,2.0,0.0
23.878411,24.923791,25.1,3.0,2.0,0.0
23.879998,24.92489,25.1,3.0,2.0,0.0
23.879998,24.92376,25.1,3.0,2.0,0.0
23.879968,24.924615,25.1,3.0,2.0,0.0
23.879571,24.924615,25.1,3.0,2.0,0.0
23.879754,24.925225,25.1,3.0,2.0,0.0
23.8789,24.925042,25.1,3.0,2.0,0.0
23.8789,24.925256,25.1,3.0,2.0,0.0
23.878839,24.925622,25.1,3.0,2.0,0.0
23.878594,24.925622,25.1,3.0,2.0,0.0
23.8789,24.925164,25.1,3.0,2.0,0.0
23.878045,24.925561,25.1,3.0,2.0,0.0
23.878045,24.924432,25.1,3.0,2.0,0.0
23.879846,24.924005,25.1,3.0,2.0,0.0
23.881127,24.924005,25.1,3.0,2.0,0.0
23.87951,24.924249,25.1,3.0,2.0,0.0
23.880395,24.925805,25.1,3.0,2.0,0.0
23.880395,24.925073,25.1,3.0,2.0,0.0
23.879266,24.924859,25.1,3.0,2.0,0.0
23.880456,24.924859,25.1,3.0,2.0,0.0
23.880944,24.925347,25.1,3.0,2.0,0.0
23.88009,24.925164,25.1,3.0,2.0,0.0
23.88009,24.925073,25.1,3.0,2.0,0.0
23.878961,24.923944,25.1,3.0,2.0,0.0
23.88012,24.923944,25.1,3.0,2.0,0.0
23.880761,24.925042,25.1,3.0,2.0,0.0
23.879754,24.925347,25.1,3.0,2.0,0.0
23.879754,24.924157,25.1,3.0,2.0,0.0
23.879663,24.926293,25.1,3.0,2.0,0.0
23.880822,24.926293,25.1,3.0,2.0,0.0
23.880944,24.926202,25.1,3.0,2.0,0.0
23.878869,24.925988,25.1,3.0,2.0,0.0
23.878869,24.925927,25.1,3.0,2.0,0.0
23.880029,24.925561,25.1,3.0,2.0,0.0
23.880029,24.925561,25.1,3.0,2.0,0.0
23.880212,24.92492,25.1,3.0,2.0,0.0
23.88067,24.926904,25.1,3.0,2.0,0.0
23.88067,24.924523,25.1,3.0,2.0,0.0
23.880578,24.925561,25.1,3.0,2.0,0.0
23.879998,24.925561,25.1,3.0,2.0,0.0
23.879205,24.925866,25.1,3.0,2.0,0.0
23.880029,24.925561,25.1,3.0,2.0,0.0
23.880029,24.926019,25.1,3.0,2.0,0.0
23.878625,24.925927,25.1,3.0,2.0,0.0
23.880944,24.925927,25.1,3.0,2.0,0.0
23.879968,24.925195,25.1,3.0,2.0,0.0
23.880761,24.925164,25.1,3.0,2.0,0.0
23.880029,24.926904,25.1,3.0,2.0,0.0
23.880029,24.925073,25.1,3.0,2.0,0.0
23.880914,24.925073,25.1,3.0,2.0,0.0
23.880456,24.925561,25.1,3.0,2.0,0.0
23.880578,24.925561,25.1,3.0,2.0,0.0
23.881158,24.926141,25.1,3.0,2.0,0.0
23.881158,24.925653,25.1,3.0,2.0,0.0
23.879541,24.925195,25.1,3.0,2.0,0.0
23.881463,24.925195,25.1,3.0,2.0,0.0
23.881158,24.925836,25.1,3.0,2.0,0.0
23.881982,24.925805,25.1,3.0,2.0,0.0
23.881982,24.926568,25.1,3.0,2.0,0.0
23.881036,24.926141,25.1,3.0,2.0,0.0
23.8807,24.926141,25.1,3.0,2.0,0.0
23.881219,24.926934,25.1,3.0,2.0,0.0
23.880487,24.926263,25.1,3.0,2.0,0.0
23.880487,24.925103,25.1,3.0,2.0,0.0
23.881463,24.926782,25.1,3.0,2.0,0.0
23.88189,24.926782,25.1,3.0,2.0,0.0
23.880181,24.926904,25.1,3.0,2.0,0.0
23.881127,24.927301,25.1,3.0,2.0,0.0
23.881127,24.924707,25.1,3.0,2.0,0.0
23.882592,24.925622,25.1,3.0,2.0,0.0
23.881646,24.925622,25.1,3.0,2.0,0.0
23.880578,24.926446,25.1,3.0,2.0,0.0
23.88244,24.926507,25.1,3.0,2.0,0.0
23.88244,24.92785,25.1,3.0,2.0,0.0
23.882379,24.926934,25.1,3.0,2.0,0.0
23.883721,24.926934,25.1,3.0,2.0,0.0
23.882073,24.925225,25.1,3.0,2.0,0.0
23.881219,24.926904,25.1,3.0,2.0,0.0
23.881219,24.926904,25.1,3.0,2.0,0.0
23.881707,24.926568,25.1,3.0,2.0,0.0
23.880944,24.926568,25.1,3.0,2.0,0.0
23.882165,24.927026,25.1,3.0,2.0,0.0
23.881219,24.925866,25.1,3.0,2.0,0.0
23.881219,24.926477,25.1,3.0,2.0,0.0
23.881646,24.925927,25.1,3.0,2.0,0.0
23.880975,24.925927,25.1,3.0,2.0,0.0
23.881036,24.926934,25.1,3.0,2.0,0.0
23.881524,24.926629,25.1,3.0,2.0,0.0
23.881524,24.925622,25.1,3.0,2.0,0.0
23.881799,24.927301,25.1,3.0,2.0,0.0
23.882348,24.927301,25.1,3.0,2.0,0.0
23.881402,24.927239,25.1,3.0,2.0,0.0
23.883508,24.926263,25.1,3.0,2.0,0.0
23.883508,24.92785,25.1,3.0,2.0,0.0
23.881524,24.926782,25.1,3.0,2.0,0.0
23.880761,24.926782,25.1,3.0,2.0,0.0
23.88189,24.926965,25.1,3.0,2.0,0.0
23.880944,24.926965,25.1,3.0,2.0,0.0
23.880944,24.926141,25.1,3.0,2.0,0.0
23.881463,24.926385,25.1,3.0,2.0,0.0
23.881616,24.926385,25.1,3.0,2.0,0.0
23.881402,24.926782,25.1,3.0,2.0,0.0
23.880853,24.92666,25.1,3.0,2.0,0.0
23.880853,24.927789,25.1,3.0,2.0,0.0
23.881585,24.926782,25.1,3.0,2.0,0.0
23.882348,24.926782,25.1,3.0,2.0,0.0
23.881829,24.926019,25.1,3.0,2.0,0.0
23.882592,24.926019,25.1,3.0,2.0,0.0
23.882592,24.927484,25.1,3.0,2.0,0.0
23.880853,24.926965,25.1,3.0,2.0,0.0
23.883599,24.926965,25.1,3.0,2.0,0.0
23.881524,24.92608,25.1,3.0,2.0,0.0
23.88125,24.927789,25.1,3.0,2.0,0.0
23.88125,24.926629,25.1,3.0,2.0,0.0
23.882897,24.927606,25.1,3.0,2.0,0.0
23.882379,24.927606,25.1,3.0,2.0,0.0
23.882257,24.926782,25.1,3.0,2.0,0.0
23.882348,24.927972,25.1,3.0,2.0,0.0
23.882348,24.927575,25.1,3.0,2.0,0.0
23.880975,24.926477,25.1,3.0,2.0,0.0
23.881799,24.926477,25.1,3.0,2.0,0.0
23.881127,24.926507,25.1,3.0,2.0,0.0
23.882714,24.927575,25.1,3.0,2.0,0.0
23.882348,24.925927,25.1,3.0,2.0,0.0
23.882348,24.927941,25.1,3.0,2.0,0.0
23.882073,24.927941,25.1,3.0,2.0,0.0
23.881646,24.92666,25.1,3.0,2.0,0.0
23.882348,24.926507,25.1,3.0,2.0,0.0
23.881585,24.927484,25.1,3.0,2.0,0.0
23.881585,24.927148,25.1,3.0,2.0,0.0
23.883172,24.927148,25.1,3.0,2.0,0.0
23.882379,24.928308,25.1,3.0,2.0,0.0
23.882653,24.925286,25.1,3.0,2.0,0.0
23.88189,24.928247,25.1,3.0,2.0,0.0
23.88189,24.927575,25.1,3.0,2.0,0.0
23.880822,24.927575,25.1,3.0,2.0,0.0
23.882775,24.927301,25.1,3.0,2.0,0.0
23.881036,24.928002,25.1,3.0,2.0,0.0
23.881921,24.928521,25.1,3.0,2.0,0.0
23.881921,24.928521,25.1,3.0,2.0,0.0
23.882897,24.928521,25.1,3.0,2.0,0.0
23.884332,24.927789,25.1,3.0,2.0,0.0
23.881707,24.927728,25.1,3.0,2.0,0.0
23.881127,24.92666,25.1,3.0,2.0,0.0
23.881127,24.928338,25.1,3.0,2.0,0.0
23.881219,24.928338,25.1,3.0,2.0,0.0
23.883508,24.927392,25.1,3.0,2.0,0.0
23.882257,24.928186,25.1,3.0,2.0,0.0
23.883172,24.92666,25.1,3.0,2.0,0.0
23.883172,24.927392,25.1,3.0,2.0,0.0
23.881524,24.927392,25.1,3.0,2.0,0.0
23.883721,24.928613,25.1,3.0,2.0,0.0
23.883172,24.926599,25.1,3.0,2.0,0.0
23.883111,24.926965,25.1,3.0,2.0,0.0
23.883111,24.92785,25.1,3.0,2.0,0.0
23.882958,24.92785,25.1,3.0,2.0,0.0
23.88067,24.929833,25.1,3.0,2.0,0.0
23.882562,24.927667,25.1,3.0,2.0,0.0
23.883325,24.928308,25.1,3.0,2.0,0.0
23.883325,24.927301,25.1,3.0,2.0,0.0
23.883294,24.927301,25.1,3.0,2.0,0.0
23.883325,24.92843,25.1,3.0,2.0,0.0
23.881707,24.928063,25.1,3.0,2.0,0.0
23.882745,24.929345,25.1,3.0,2.0,0.0
23.882745,24.929467,25.1,3.0,2.0,0.0
23.88424,24.929467,25.1,3.0,2.0,0.0
23.884118,24.928247,25.1,3.0,2.0,0.0
23.882958,24.927117,25.1,3.0,2.0,0.0
23.882531,24.928186,25.1,3.0,2.0,0.0
23.882531,24.928308,25.1,3.0,2.0,0.0
23.884301,24.928308,25.1,3.0,2.0,0.0
23.884057,24.930078,25.1,3.0,2.0,0.0
23.882653,24.928826,25.1,3.0,2.0,0.0
23.88305,24.928491,25.1,3.0,2.0,0.0
23.88305,24.929254,25.1,3.0,2.0,0.0
23.883386,24.927575,25.1,3.0,2.0,0.0
23.885308,24.928826,25.1,3.0,2.0,0.0
23.883325,24.929437,25.1,3.0,2.0,0.0
23.883325,24.92965,25.1,3.0,2.0,0.0
23.884057,24.92965,25.1,3.0,2.0,0.0
23.88479,24.929803,25.1,3.0,2.0,0.0
23.882653,24.92666,25.1,3.0,2.0,0.0
23.883966,24.929803,25.1,3.0,2.0,0.0
23.883966,24.929071,25.1,3.0,2.0,0.0
23.884484,24.929071,25.1,3.0,2.0,0.0
23.883905,24.92846,25.1,3.0,2.0,0.0
23.884179,24.927606,25.1,3.0,2.0,0.0
23.883233,24.929711,25.1,3.0,2.0,0.0
23.883233,24.928155,25.1,3.0,2.0,0.0
23.884515,24.928155,25.1,3.0,2.0,0.0
23.884332,24.928063,25.1,3.0,2.0,0.0
23.883721,24.929071,25.1,3.0,2.0,0.0
23.884332,24.928521,25.1,3.0,2.0,0.0
23.883782,24.927972,25.1,3.0,2.0,0.0
23.883782,24.927972,25.1,3.0,2.0,0.0
23.884118,24.930871,25.1,3.0,2.0,0.0
23.883843,24.928643,25.1,3.0,2.0,0.0
23.884484,24.927789,25.1,3.0,2.0,0.0
23.884362,24.928765,25.1,3.0,2.0,0.0
23.884362,24.928765,25.1,3.0,2.0,0.0
23.884179,24.928887,25.1,3.0,2.0,0.0
23.884362,24.92843,25.1,3.0,2.0,0.0
23.884637,24.929071,25.1,3.0,2.0,0.0
23.884301,24.928582,25.1,3.0,2.0,0.0
23.884301,24.928582,25.1,3.0,2.0,0.0
23.885858,24.929742,25.1,3.0,2.0,0.0
23.883386,24.929467,25.1,3.0,2.0,0.0
23.884851,24.928796,25.1,3.0,2.0,0.0
23.884362,24.929101,25.1,3.0,2.0,0.0
23.884362,24.929101,25.1,3.0,2.0,0.0
23.884149,24.929071,25.1,3.0,2.0,0.0
23.884606,24.930383,25.1,3.0,2.0,0.0
23.885278,24.929101,25.1,3.0,2.0,0.0
23.884851,24.929101,25.1,3.0,2.0,0.0
23.884851,24.929101,25.1,3.0,2.0,0.0
23.884606,24.929101,25.1,3.0,2.0,0.0
23.882958,24.929895,25.1,3.0,2.0,0.0
23.884912,24.928826,25.1,3.0,2.0,0.0
23.885125,24.929833,25.1,3.0,2.0,0.0
23.885125,24.929833,25.1,3.0,2.0,0.0
23.885095,24.929071,25.1,3.0,2.0,0.0
23.884118,24.929711,25.1,3.0,2.0,0.0
23.885247,24.929162,25.1,3.0,2.0,0.0
23.884027,24.930627,25.1,3.0,2.0,0.0
23.884027,24.930627,25.1,3.0,2.0,0.0
23.884515,24.929071,25.1,3.0,2.0,0.0
23.885247,24.929162,25.1,3.0,2.0,0.0
23.886315,24.930352,25.1,3.0,2.0,0.0
23.884851,24.930871,25.1,3.0,2.0,0.0
23.884851,24.930871,25.1,3.0,2.0,0.0
23.884973,24.929833,25.1,3.0,2.0,0.0
23.883782,24.930169,25.1,3.0,2.0,0.0
23.886315,24.928063,25.1,3.0,2.0,0.0
23.88656,24.928796,25.1,3.0,2.0,0.0
23.88656,24.928796,25.1,3.0,2.0,0.0
23.885858,24.930169,25.1,3.0,2.0,0.0
23.88479,24.930932,25.1,3.0,2.0,0.0
23.88479,24.930749,25.1,3.0,2.0,0.0
23.886163,24.930566,25.1,3.0,2.0,0.0
23.886163,24.930566,25.1,3.0,2.0,0.0
23.884332,24.929833,25.1,3.0,2.0,0.0
23.884606,24.929345,25.1,3.0,2.0,0.0
23.884545,24.929925,25.1,3.0,2.0,0.0
23.886621,24.929528,25.1,3.0,2.0,0.0
23.886621,24.929528,25.1,3.0,2.0,0.0
23.885095,24.93081,25.1,3.0,2.0,0.0
23.886315,24.929925,25.1,3.0,2.0,0.0
23.885095,24.929284,25.1,3.0,2.0,0.0
23.886407,24.930017,25.1,3.0,2.0,0.0
23.886407,24.930017,25.1,3.0,2.0,0.0
23.884057,24.93142,25.1,3.0,2.0,0.0
23.885675,24.929559,25.1,3.0,2.0,0.0
23.886956,24.931085,25.1,3.0,2.0,0.0
23.884332,24.929895,25.1,3.0,2.0,0.0
23.884332,24.929895,25.1,3.0,2.0,0.0
23.883905,24.929559,25.1,3.0,2.0,0.0
23.885186,24.930017,25.1,3.0,2.0,0.0
23.885186,24.931756,25.1,3.0,2.0,0.0
23.886987,24.929101,25.1,3.0,2.0,0.0
23.886987,24.929101,25.1,3.0,2.0,0.0
23.885949,24.929101,25.1,3.0,2.0,0.0
23.886376,24.932244,25.1,3.0,2.0,0.0
23.886224,24.93142,25.1,3.0,2.0,0.0
23.88656,24.931024,25.1,3.0,2.0,0.0
23.88656,24.931024,25.1,3.0,2.0,0.0
23.885369,24.930627,25.1,3.0,2.0,0.0
23.885369,24.930688,25.1,3.0,2.0,0.0
23.885766,24.931604,25.1,3.0,2.0,0.0
23.885125,24.93081,25.1,3.0,2.0,0.0
23.885614,24.930841,25.1,3.0,2.0,0.0
23.885614,24.930841,25.1,3.0,2.0,0.0
23.886102,24.930566,25.1,3.0,2.0,0.0
23.885278,24.9302,25.1,3.0,2.0,0.0
23.887231,24.930963,25.1,3.0,2.0,0.0
23.883843,24.929925,25.1,3.0,2.0,0.0
23.883843,24.929925,25.1,3.0,2.0,0.0
23.885919,24.930627,25.1,3.0,2.0,0.0
23.885919,24.931481,25.1,3.0,2.0,0.0
23.885858,24.929895,25.1,3.0,2.0,0.0
23.884851,24.930444,25.1,3.0,2.0,0.0
23.884851,24.930444,25.1,3.0,2.0,0.0
23.886773,24.931329,25.1,3.0,2.0,0.0
23.885858,24.93081,25.1,3.0,2.0,0.0
23.884545,24.92965,25.1,3.0,2.0,0.0
23.886163,24.930871,25.1,3.0,2.0,0.0
23.886163,24.930871,25.1,3.0,2.0,0.0
23.885125,24.930841,25.1,3.0,2.0,0.0
23.886163,24.931085,25.1,3.0,2.0,0.0
23.886224,24.92962,25.1,3.0,2.0,0.0
23.887048,24.930749,25.1,3.0,2.0,0.0
23.887048,24.930749,25.1,3.0,2.0,0.0
23.886682,24.929803,25.1,3.0,2.0,0.0
23.885095,24.932092,25.1,3.0,2.0,0.0
23.886773,24.930108,25.1,3.0,2.0,0.0
23.886315,24.931146,25.1,3.0,2.0,0.0
23.886315,24.931146,25.1,3.0,2.0,0.0
23.88775,24.93081,25.1,3.0,2.0,0.0
23.886682,24.930749,25.1,3.0,2.0,0.0
23.885919,24.93023,25.1,3.0,2.0,0.0
23.885491,24.930841,25.1,3.0,2.0,0.0
23.885491,24.930841,25.1,3.0,2.0,0.0
23.886102,24.931329,25.1,3.0,2.0,0.0
23.887689,24.931604,25.1,3.0,2.0,0.0
23.886621,24.931329,25.1,3.0,2.0,0.0
23.885308,24.930963,25.1,3.0,2.0,0.0
23.885308,24.930963,25.1,3.0,2.0,0.0
23.88656,24.929925,25.1,3.0,2.0,0.0
23.886621,24.931146,25.1,3.0,2.0,0.0
23.887322,24.930841,25.1,3.0,2.0,0.0
23.886773,24.930657,25.1,3.0,2.0,0.0
23.886773,24.930657,25.1,3.0,2.0,0.0
23.88656,24.931146,25.1,3.0,2.0,0.0
23.887689,24.931298,25.1,3.0,2.0,0.0
23.886102,24.930749,25.1,3.0,2.0,0.0
23.886224,24.93139,25.1,3.0,2.0,0.0
23.886224,24.93139,25.1,3.0,2.0,0.0
23.887994,24.932427,25.1,3.0,2.0,0.0
23.887048,24.931604,25.1,3.0,2.0,0.0
23.887048,24.932092,25.1,3.0,2.0,0.0
23.887109,24.932061,25.1,3.0,2.0,0.0
23.887109,24.932061,25.1,3.0,2.0,0.0
23.88717,24.932031,25.1,3.0,2.0,0.0
23.885858,24.93197,25.1,3.0,2.0,0.0
23.887567,24.931481,25.1,3.0,2.0,0.0
23.886682,24.932061,25.1,3.0,2.0,0.0
23.886682,24.932061,25.1,3.0,2.0,0.0
23.887353,24.930566,25.1,3.0,2.0,0.0
23.886865,24.93139,25.1,3.0,2.0,0.0
23.887841,24.93139,25.1,3.0,2.0,0.0
23.887933,24.930352,25.1,3.0,2.0,0.0
23.887933,24.930352,25.1,3.0,2.0,0.0
23.886376,24.931512,25.1,3.0,2.0,0.0
23.886285,24.932519,25.1,3.0,2.0,0.0
23.887353,24.932214,25.1,3.0,2.0,0.0
23.886865,24.932214,25.1,3.0,2.0,0.0
23.886865,24.932214,25.1,3.0,2.0,0.0
23.88775,24.932336,25.1,3.0,2.0,0.0
23.886102,24.93197,25.1,3.0,2.0,0.0
23.887902,24.933282,25.1,3.0,2.0,0.0
23.886376,24.931481,25.1,3.0,2.0,0.0
23.886956,24.931481,25.1,3.0,2.0,0.0
23.886956,24.931939,25.1,3.0,2.0,0.0
23.888665,24.932061,25.1,3.0,2.0,0.0
23.887322,24.932214,25.1,3.0,2.0,0.0
23.88656,24.931848,25.1,3.0,2.0,0.0
23.886682,24.931848,25.1,3.0,2.0,0.0
23.886682,24.932244,25.1,3.0,2.0,0.0
23.886163,24.931024,25.1,3.0,2.0,0.0
23.888177,24.932611,25.1,3.0,2.0,0.0
23.887109,24.932214,25.1,3.0,2.0,0.0
23.886865,24.932214,25.1,3.0,2.0,0.0
23.886865,24.932244,25.1,3.0,2.0,0.0
23.888208,24.933587,25.1,3.0,2.0,0.0
23.886773,24.931787,25.1,3.0,2.0,0.0
23.888177,24.932031,25.1,3.0,2.0,0.0
23.887536,24.932031,25.1,3.0,2.0,0.0
23.887536,24.932427,25.1,3.0,2.0,0.0
23.887231,24.932214,25.1,3.0,2.0,0.0
23.88894,24.931298,25.1,3.0,2.0,0.0
23.887506,24.932397,25.1,3.0,2.0,0.0
23.888482,24.932397,25.1,3.0,2.0,0.0
23.888482,24.933251,25.1,3.0,2.0,0.0
23.887048,24.932855,25.1,3.0,2.0,0.0
23.887445,24.931146,25.1,3.0,2.0,0.0
23.887933,24.934259,25.1,3.0,2.0,0.0
23.886682,24.934259,25.1,3.0,2.0,0.0
23.886682,24.932214,25.1,3.0,2.0,0.0
23.888848,24.932519,25.1,3.0,2.0,0.0
23.889489,24.932305,25.1,3.0,2.0,0.0
23.887811,24.932611,25.1,3.0,2.0,0.0
23.887414,24.932611,25.1,3.0,2.0,0.0
23.887414,24.933007,25.1,3.0,2.0,0.0
23.888238,24.931146,25.1,3.0,2.0,0.0
23.887414,24.932061,25.1,3.0,2.0,0.0
23.887231,24.932672,25.1,3.0,2.0,0.0
23.886804,24.93255,25.1,3.0,2.0,0.0
23.888818,24.931573,25.1,3.0,2.0,0.0
23.887994,24.932366,25.1,3.0,2.0,0.0
23.888574,24.933068,25.1,3.0,2.0,0.0
23.889184,24.933068,25.1,3.0,2.0,0.0
23.889184,24.934197,25.1,3.0,2.0,0.0
23.887322,24.933831,25.1,3.0,2.0,0.0
23.888085,24.932031,25.1,3.0,2.0,0.0
23.88833,24.933374,25.1,3.0,2.0,0.0
23.889123,24.933374,25.1,3.0,2.0,0.0
23.889123,24.933374,25.1,3.0,2.0,0.0
23.887902,24.932672,25.1,3.0,2.0,0.0
23.888696,24.933923,25.1,3.0,2.0,0.0
23.888513,24.933587,25.1,3.0,2.0,0.0
23.887933,24.933587,25.1,3.0,2.0,0.0
23.887933,24.932977,25.1,3.0,2.0,0.0
23.887994,24.932733,25.1,3.0,2.0,0.0
23.887536,24.933831,25.1,3.0,2.0,0.0
23.887628,24.935296,25.1,3.0,2.0,0.0
23.889337,24.935296,25.1,3.0,2.0,0.0
23.889337,24.93139,25.1,3.0,2.0,0.0
23.889306,24.932061,25.1,3.0,2.0,0.0
23.889306,24.933007,25.1,3.0,2.0,0.0
23.889398,24.93435,25.1,3.0,2.0,0.0
23.887841,24.93435,25.1,3.0,2.0,0.0
23.887841,24.93374,25.1,3.0,2.0,0.0
23.887902,24.935205,25.1,3.0,2.0,0.0
23.888482,24.934533,25.1,3.0,2.0,0.0
23.889459,24.932214,25.1,3.0,2.0,0.0
23.888635,24.932214,25.1,3.0,2.0,0.0
23.888635,24.934381,25.1,3.0,2.0,0.0
23.887902,24.935052,25.1,3.0,2.0,0.0
23.889306,24.93374,25.1,3.0,2.0,0.0
23.88775,24.932611,25.1,3.0,2.0,0.0
23.890557,24.932611,25.1,3.0,2.0,0.0
23.890557,24.932672,25.1,3.0,2.0,0.0
23.888391,24.933709,25.1,3.0,2.0,0.0
23.888452,24.934014,25.1,3.0,2.0,0.0
23.888085,24.934411,25.1,3.0,2.0,0.0
23.888696,24.934411,25.1,3.0,2.0,0.0
23.88775,24.935693,25.1,3.0,2.0,0.0
23.88775,24.934075,25.1,3.0,2.0,0.0
23.88894,24.934197,25.1,3.0,2.0,0.0
23.888574,24.934991,25.1,3.0,2.0,0.0
23.890374,24.934991,25.1,3.0,2.0,0.0
23.888391,24.934533,25.1,3.0,2.0,0.0
23.888391,24.933892,25.1,3.0,2.0,0.0
23.88952,24.93435,25.1,3.0,2.0,0.0
23.889886,24.933007,25.1,3.0,2.0,0.0
23.88833,24.933007,25.1,3.0,2.0,0.0
23.888513,24.933953,25.1,3.0,2.0,0.0
23.888513,24.935296,25.1,3.0,2.0,0.0
23.888452,24.935388,25.1,3.0,2.0,0.0
23.887506,24.933068,25.1,3.0,2.0,0.0
23.888452,24.933068,25.1,3.0,2.0,0.0
23.888635,24.934167,25.1,3.0,2.0,0.0
23.888635,24.934381,25.1,3.0,2.0,0.0
23.889947,24.934014,25.1,3.0,2.0,0.0
23.890557,24.934197,25.1,3.0,2.0,0.0
23.888055,24.934197,25.1,3.0,2.0,0.0
23.889703,24.933251,25.1,3.0,2.0,0.0
23.889703,24.93493,25.1,3.0,2.0,0.0
23.889398,24.934014,25.1,3.0,2.0,0.0
23.88894,24.934259,25.1,3.0,2.0,0.0
23.888757,24.934259,25.1,3.0,2.0,0.0
23.888757,24.934716,25.1,3.0,2.0,0.0
23.888757,24.934991,25.1,3.0,2.0,0.0
23.889306,24.933801,25.1,3.0,2.0,0.0
23.889245,24.934411,25.1,3.0,2.0,0.0
23.890466,24.934411,25.1,3.0,2.0,0.0
23.88897,24.934533,25.1,3.0,2.0,0.0
23.88897,24.934472,25.1,3.0,2.0,0.0
23.88894,24.933801,25.1,3.0,2.0,0.0
23.888574,24.933251,25.1,3.0,2.0,0.0
23.890557,24.933251,25.1,3.0,2.0,0.0
23.890435,24.934106,25.1,3.0,2.0,0.0
23.890435,24.935388,25.1,3.0,2.0,0.0
23.888848,24.935052,25.1,3.0,2.0,0.0
23.890924,24.935205,25.1,3.0,2.0,0.0
23.889764,24.935205,25.1,3.0,2.0,0.0
23.888665,24.934991,25.1,3.0,2.0,0.0
23.888665,24.935174,25.1,3.0,2.0,0.0
23.888208,24.933709,25.1,3.0,2.0,0.0
23.8901,24.934655,25.1,3.0,2.0,0.0
23.890161,24.934655,25.1,3.0,2.0,0.0
23.889031,24.934747,25.1,3.0,2.0,0.0
23.889031,24.934014,25.1,3.0,2.0,0.0
23.890283,24.935632,25.1,3.0,2.0,0.0
23.888879,24.933435,25.1,3.0,2.0,0.0
23.89074,24.933435,25.1,3.0,2.0,0.0
23.889398,24.934747,25.1,3.0,2.0,0.0
23.889398,24.935479,25.1,3.0,2.0,0.0
23.890161,24.934411,25.1,3.0,2.0,0.0
23.891107,24.934411,25.1,3.0,2.0,0.0
23.889794,24.934411,25.1,3.0,2.0,0.0
23.889794,24.933374,25.1,3.0,2.0,0.0
23.889794,24.934014,25.1,3.0,2.0,0.0
23.888696,24.935113,25.1,3.0,2.0,0.0
23.890527,24.934991,25.1,3.0,2.0,0.0
23.890008,24.934991,25.1,3.0,2.0,0.0
23.88894,24.933465,25.1,3.0,2.0,0.0
23.88894,24.934594,25.1,3.0,2.0,0.0
23.890435,24.935113,25.1,3.0,2.0,0.0
23.891229,24.933709,25.1,3.0,2.0,0.0
23.889886,24.933709,25.1,3.0,2.0,0.0
23.89129,24.934167,25.1,3.0,2.0,0.0
23.89129,24.935052,25.1,3.0,2.0,0.0
23.890008,24.935693,25.1,3.0,2.0,0.0
23.890161,24.936029,25.1,3.0,2.0,0.0
23.890588,24.934197,25.1,3.0,2.0,0.0
23.890191,24.934197,25.1,3.0,2.0,0.0
23.890008,24.933526,25.1,3.0,2.0,0.0
23.890008,24.934197,25.1,3.0,2.0,0.0
23.89129,24.936883,25.1,3.0,2.0,0.0
23.891748,24.936456,25.1,3.0,2.0,0.0
23.889886,24.936456,25.1,3.0,2.0,0.0
23.888879,24.93493,25.1,3.0,2.0,0.0
23.888879,24.935296,25.1,3.0,2.0,0.0
23.890832,24.935021,25.1,3.0,2.0,0.0
23.889794,24.936395,25.1,3.0,2.0,0.0
23.889031,24.936395,25.1,3.0,2.0,0.0
23.891198,24.934197,25.1,3.0,2.0,0.0
23.891198,24.935296,25.1,3.0,2.0,0.0
23.890527,24.933953,25.1,3.0,2.0,0.0
23.889306,24.935388,25.1,3.0,2.0,0.0
23.889703,24.935388,25.1,3.0,2.0,0.0
23.888879,24.936669,25.1,3.0,2.0,0.0
23.888879,24.93551,25.1,3.0,2.0,0.0
23.891595,24.935784,25.1,3.0,2.0,0.0
23.889306,24.934747,25.1,3.0,2.0,0.0
23.889764,24.934747,25.1,3.0,2.0,0.0
23.889947,24.93551,25.1,3.0,2.0,0.0
23.889947,24.936059,25.1,3.0,2.0,0.0
23.890771,24.936151,25.1,3.0,2.0,0.0
23.889398,24.935113,25.1,3.0,2.0,0.0
23.891656,24.935113,25.1,3.0,2.0,0.0
23.888757,24.936212,25.1,3.0,2.0,0.0
23.888757,24.93609,25.1,3.0,2.0,0.0
23.892236,24.936059,25.1,3.0,2.0,0.0
23.891412,24.936029,25.1,3.0,2.0,0.0
23.890771,24.936029,25.1,3.0,2.0,0.0
23.890771,24.935113,25.1,3.0,2.0,0.0
23.890771,24.936578,25.1,3.0,2.0,0.0
23.889764,24.93612,25.1,3.0,2.0,0.0
23.891381,24.93551,25.1,3.0,2.0,0.0
23.89251,24.93551,25.1,3.0,2.0,0.0
23.891564,24.935205,25.1,3.0,2.0,0.0
