data,data2,set temp,p,i,d
23.980371,25.02514,25.1,3.0,5.0,0.0
23.979272,25.025903,25.1,3.0,5.0,0.0
23.980371,25.025903,25.1,3.0,5.0,0.0
23.980371,25.024957,25.1,3.0,5.0,0.0
23.979943,25.025415,25.1,3.0,5.0,0.0
23.978967,25.02456,25.1,3.0,5.0,0.0
23.980676,25.023553,25.1,3.0,5.0,0.0
23.980126,25.023553,25.1,3.0,5.0,0.0
23.980126,25.02572,25.1,3.0,5.0,0.0
23.98095,25.025567,25.1,3.0,5.0,0.0
23.980767,25.025415,25.1,3.0,5.0,0.0
23.980584,25.026483,25.1,3.0,5.0,0.0
23.979913,25.026483,25.1,3.0,5.0,0.0
23.979913,25.024468,25.1,3.0,5.0,0.0
23.979486,25.025628,25.1,3.0,5.0,0.0
23.980767,25.0263,25.1,3.0,5.0,0.0
23.979669,25.025231,25.1,3.0,5.0,0.0
23.980035,25.025231,25.1,3.0,5.0,0.0
23.980035,25.024926,25.1,3.0,5.0,0.0
23.980157,25.024804,25.1,3.0,5.0,0.0
23.979486,25.024499,25.1,3.0,5.0,0.0
23.980798,25.024987,25.1,3.0,5.0,0.0
23.978875,25.024987,25.1,3.0,5.0,0.0
23.978875,25.024652,25.1,3.0,5.0,0.0
23.980401,25.025842,25.1,3.0,5.0,0.0
23.981286,25.024285,25.1,3.0,5.0,0.0
23.980462,25.025567,25.1,3.0,5.0,0.0
23.980218,25.025567,25.1,3.0,5.0,0.0
23.980218,25.024468,25.1,3.0,5.0,0.0
23.978906,25.024957,25.1,3.0,5.0,0.0
23.980767,25.025079,25.1,3.0,5.0,0.0
23.980401,25.025231,25.1,3.0,5.0,0.0
23.98031,25.025231,25.1,3.0,5.0,0.0
23.98031,25.026177,25.1,3.0,5.0,0.0
23.98095,25.025231,25.1,3.0,5.0,0.0
23.981225,25.025628,25.1,3.0,5.0,0.0
23.98095,25.025506,25.1,3.0,5.0,0.0
23.980279,25.025506,25.1,3.0,5.0,0.0
23.980279,25.025262,25.1,3.0,5.0,0.0
23.979913,25.024774,25.1,3.0,5.0,0.0
23.979669,25.024804,25.1,3.0,5.0,0.0
23.980615,25.026147,25.1,3.0,5.0,0.0
23.980462,25.026147,25.1,3.0,5.0,0.0
23.980462,25.024865,25.1,3.0,5.0,0.0
23.981561,25.024621,25.1,3.0,5.0,0.0
23.980554,25.024926,25.1,3.0,5.0,0.0
23.979272,25.024926,25.1,3.0,5.0,0.0
23.97973,25.024926,25.1,3.0,5.0,0.0
23.97973,25.024774,25.1,3.0,5.0,0.0
23.98095,25.024316,25.1,3.0,5.0,0.0
23.97854,25.024957,25.1,3.0,5.0,0.0
23.980462,25.025231,25.1,3.0,5.0,0.0
23.979852,25.026361,25.1,3.0,5.0,0.0
23.979852,25.026361,25.1,3.0,5.0,0.0
23.97918,25.024011,25.1,3.0,5.0,0.0
23.979333,25.026788,25.1,3.0,5.0,0.0
23.980767,25.024285,25.1,3.0,5.0,0.0
23.98153,25.02514,25.1,3.0,5.0,0.0
23.98153,25.02514,25.1,3.0,5.0,0.0
23.980371,25.025872,25.1,3.0,5.0,0.0
23.9815,25.025964,25.1,3.0,5.0,0.0
23.979852,25.025231,25.1,3.0,5.0,0.0
23.980859,25.025109,25.1,3.0,5.0,0.0
23.980859,25.025109,25.1,3.0,5.0,0.0
23.980096,25.025567,25.1,3.0,5.0,0.0
23.980767,25.024621,25.1,3.0,5.0,0.0
23.981164,25.024468,25.1,3.0,5.0,0.0
23.980584,25.025842,25.1,3.0,5.0,0.0
23.981042,25.025842,25.1,3.0,5.0,0.0
23.981042,25.025567,25.1,3.0,5.0,0.0
23.979333,25.025445,25.1,3.0,5.0,0.0
23.97915,25.026055,25.1,3.0,5.0,0.0
23.980462,25.024957,25.1,3.0,5.0,0.0
23.980462,25.024957,25.1,3.0,5.0,0.0
23.980462,25.024926,25.1,3.0,5.0,0.0
23.980126,25.024743,25.1,3.0,5.0,0.0
23.980737,25.025231,25.1,3.0,5.0,0.0
23.980462,25.026055,25.1,3.0,5.0,0.0
23.980218,25.026055,25.1,3.0,5.0,0.0
23.980218,25.025231,25.1,3.0,5.0,0.0
23.979455,25.025201,25.1,3.0,5.0,0.0
23.978479,25.025384,25.1,3.0,5.0,0.0
23.981988,25.025567,25.1,3.0,5.0,0.0
23.980126,25.025567,25.1,3.0,5.0,0.0
23.980126,25.025506,25.1,3.0,5.0,0.0
23.981042,25.02572,25.1,3.0,5.0,0.0
23.980462,25.02398,25.1,3.0,5.0,0.0
23.980126,25.024957,25.1,3.0,5.0,0.0
23.979211,25.024957,25.1,3.0,5.0,0.0
23.979211,25.02337,25.1,3.0,5.0,0.0
23.981408,25.025415,25.1,3.0,5.0,0.0
23.981988,25.025903,25.1,3.0,5.0,0.0
23.980615,25.024926,25.1,3.0,5.0,0.0
23.980767,25.024926,25.1,3.0,5.0,0.0
23.980767,25.024743,25.1,3.0,5.0,0.0
23.978906,25.024011,25.1,3.0,5.0,0.0
23.981256,25.025567,25.1,3.0,5.0,0.0
23.979333,25.025384,25.1,3.0,5.0,0.0
23.979608,25.025384,25.1,3.0,5.0,0.0
23.979608,25.024743,25.1,3.0,5.0,0.0
23.979669,25.026544,25.1,3.0,5.0,0.0
23.980859,25.025323,25.1,3.0,5.0,0.0
23.979852,25.024621,25.1,3.0,5.0,0.0
23.979272,25.024621,25.1,3.0,5.0,0.0
23.979272,25.024957,25.1,3.0,5.0,0.0
23.980218,25.026147,25.1,3.0,5.0,0.0
23.978906,25.025567,25.1,3.0,5.0,0.0
23.980096,25.025231,25.1,3.0,5.0,0.0
23.978662,25.025231,25.1,3.0,5.0,0.0
23.978662,25.02694,25.1,3.0,5.0,0.0
23.980737,25.024957,25.1,3.0,5.0,0.0
23.980737,25.025781,25.1,3.0,5.0,0.0
23.980035,25.025079,25.1,3.0,5.0,0.0
23.97918,25.025079,25.1,3.0,5.0,0.0
23.97918,25.025689,25.1,3.0,5.0,0.0
23.980615,25.024774,25.1,3.0,5.0,0.0
23.978967,25.0263,25.1,3.0,5.0,0.0
23.979852,25.025201,25.1,3.0,5.0,0.0
23.980676,25.025201,25.1,3.0,5.0,0.0
23.980676,25.025445,25.1,3.0,5.0,0.0
23.979669,25.023706,25.1,3.0,5.0,0.0
23.980462,25.025231,25.1,3.0,5.0,0.0
23.980371,25.02572,25.1,3.0,5.0,0.0
23.98092,25.025231,25.1,3.0,5.0,0.0
23.98031,25.026147,25.1,3.0,5.0,0.0
23.97973,25.025415,25.1,3.0,5.0,0.0
23.979364,25.023858,25.1,3.0,5.0,0.0
23.981042,25.023858,25.1,3.0,5.0,0.0
23.981042,25.025415,25.1,3.0,5.0,0.0
23.981988,25.025384,25.1,3.0,5.0,0.0
23.980462,25.025567,25.1,3.0,5.0,0.0
23.980462,25.02456,25.1,3.0,5.0,0.0
23.979638,25.02456,25.1,3.0,5.0,0.0
23.979638,25.025415,25.1,3.0,5.0,0.0
23.979608,25.026086,25.1,3.0,5.0,0.0
23.98095,25.025231,25.1,3.0,5.0,0.0
23.979638,25.025598,25.1,3.0,5.0,0.0
23.978875,25.025598,25.1,3.0,5.0,0.0
23.978875,25.025323,25.1,3.0,5.0,0.0
23.98031,25.025628,25.1,3.0,5.0,0.0
23.980493,25.02398,25.1,3.0,5.0,0.0
23.980004,25.024346,25.1,3.0,5.0,0.0
23.978723,25.024346,25.1,3.0,5.0,0.0
23.978662,25.024346,25.1,3.0,5.0,0.0
23.978662,25.025323,25.1,3.0,5.0,0.0
23.98031,25.024774,25.1,3.0,5.0,0.0
23.980035,25.025231,25.1,3.0,5.0,0.0
23.981408,25.025231,25.1,3.0,5.0,0.0
23.979852,25.023736,25.1,3.0,5.0,0.0
23.979852,25.02572,25.1,3.0,5.0,0.0
23.979821,25.025201,25.1,3.0,5.0,0.0
23.979943,25.025872,25.1,3.0,5.0,0.0
23.981378,25.025872,25.1,3.0,5.0,0.0
23.979821,25.025781,25.1,3.0,5.0,0.0
23.979821,25.02514,25.1,3.0,5.0,0.0
23.980279,25.024652,25.1,3.0,5.0,0.0
23.978967,25.024957,25.1,3.0,5.0,0.0
23.97854,25.024957,25.1,3.0,5.0,0.0
23.980371,25.025445,25.1,3.0,5.0,0.0
23.980371,25.025262,25.1,3.0,5.0,0.0
23.979547,25.02514,25.1,3.0,5.0,0.0
23.979364,25.025964,25.1,3.0,5.0,0.0
23.980462,25.025964,25.1,3.0,5.0,0.0
23.98031,25.026422,25.1,3.0,5.0,0.0
23.98031,25.02398,25.1,3.0,5.0,0.0
23.981134,25.024346,25.1,3.0,5.0,0.0
23.978601,25.023339,25.1,3.0,5.0,0.0
23.979669,25.023339,25.1,3.0,5.0,0.0
23.980004,25.025872,25.1,3.0,5.0,0.0
23.980004,25.026422,25.1,3.0,5.0,0.0
23.980035,25.025689,25.1,3.0,5.0,0.0
23.981042,25.026177,25.1,3.0,5.0,0.0
23.98095,25.026177,25.1,3.0,5.0,0.0
23.980676,25.025415,25.1,3.0,5.0,0.0
23.980676,25.024865,25.1,3.0,5.0,0.0
23.979486,25.026727,25.1,3.0,5.0,0.0
23.979455,25.023767,25.1,3.0,5.0,0.0
23.979608,25.023767,25.1,3.0,5.0,0.0
23.980157,25.024682,25.1,3.0,5.0,0.0
23.980157,25.026147,25.1,3.0,5.0,0.0
23.981042,25.024774,25.1,3.0,5.0,0.0
23.980493,25.024163,25.1,3.0,5.0,0.0
23.980859,25.024163,25.1,3.0,5.0,0.0
23.9815,25.024774,25.1,3.0,5.0,0.0
23.9815,25.023736,25.1,3.0,5.0,0.0
23.979791,25.024957,25.1,3.0,5.0,0.0
23.98092,25.024346,25.1,3.0,5.0,0.0
23.979913,25.024346,25.1,3.0,5.0,0.0
23.981439,25.025842,25.1,3.0,5.0,0.0
23.981439,25.026422,25.1,3.0,5.0,0.0
23.980462,25.026177,25.1,3.0,5.0,0.0
23.979913,25.02572,25.1,3.0,5.0,0.0
23.97915,25.02572,25.1,3.0,5.0,0.0
23.980035,25.025445,25.1,3.0,5.0,0.0
23.980035,25.025598,25.1,3.0,5.0,0.0
23.980676,25.024346,25.1,3.0,5.0,0.0
23.980981,25.024957,25.1,3.0,5.0,0.0
23.979211,25.024957,25.1,3.0,5.0,0.0
23.979608,25.025903,25.1,3.0,5.0,0.0
23.979608,25.025384,25.1,3.0,5.0,0.0
23.97915,25.025262,25.1,3.0,5.0,0.0
23.980462,25.025079,25.1,3.0,5.0,0.0
23.981744,25.025079,25.1,3.0,5.0,0.0
23.979638,25.025567,25.1,3.0,5.0,0.0
23.979638,25.025628,25.1,3.0,5.0,0.0
23.980767,25.024957,25.1,3.0,5.0,0.0
23.979852,25.025628,25.1,3.0,5.0,0.0
23.980035,25.025628,25.1,3.0,5.0,0.0
23.980737,25.025415,25.1,3.0,5.0,0.0
23.980737,25.025262,25.1,3.0,5.0,0.0
23.978723,25.025109,25.1,3.0,5.0,0.0
23.979913,25.024621,25.1,3.0,5.0,0.0
23.978723,25.024621,25.1,3.0,5.0,0.0
23.980676,25.025964,25.1,3.0,5.0,0.0
23.978723,25.024774,25.1,3.0,5.0,0.0
23.978723,25.025567,25.1,3.0,5.0,0.0
23.980035,25.025567,25.1,3.0,5.0,0.0
23.979211,25.025567,25.1,3.0,5.0,0.0
23.979028,25.025964,25.1,3.0,5.0,0.0
23.980859,25.024621,25.1,3.0,5.0,0.0
23.980859,25.02398,25.1,3.0,5.0,0.0
23.979852,25.024774,25.1,3.0,5.0,0.0
23.980767,25.024774,25.1,3.0,5.0,0.0
23.979821,25.02514,25.1,3.0,5.0,0.0
23.98092,25.023919,25.1,3.0,5.0,0.0
23.98092,25.024102,25.1,3.0,5.0,0.0
23.979852,25.025231,25.1,3.0,5.0,0.0
23.980462,25.025231,25.1,3.0,5.0,0.0
23.980035,25.024041,25.1,3.0,5.0,0.0
23.98031,25.025109,25.1,3.0,5.0,0.0
23.98031,25.025872,25.1,3.0,5.0,0.0
23.98031,25.024957,25.1,3.0,5.0,0.0
23.979791,25.024957,25.1,3.0,5.0,0.0
23.980004,25.024652,25.1,3.0,5.0,0.0
23.980584,25.023828,25.1,3.0,5.0,0.0
23.980584,25.024224,25.1,3.0,5.0,0.0
23.980462,25.024926,25.1,3.0,5.0,0.0
23.980218,25.024926,25.1,3.0,5.0,0.0
23.979791,25.023767,25.1,3.0,5.0,0.0
23.979943,25.024987,25.1,3.0,5.0,0.0
23.979943,25.024346,25.1,3.0,5.0,0.0
23.980767,25.025567,25.1,3.0,5.0,0.0
23.980279,25.025567,25.1,3.0,5.0,0.0
23.980554,25.025415,25.1,3.0,5.0,0.0
23.97918,25.023828,25.1,3.0,5.0,0.0
23.97918,25.026147,25.1,3.0,5.0,0.0
23.979791,25.026147,25.1,3.0,5.0,0.0
23.979852,25.026147,25.1,3.0,5.0,0.0
23.979272,25.025079,25.1,3.0,5.0,0.0
23.980371,25.026055,25.1,3.0,5.0,0.0
23.980371,25.024407,25.1,3.0,5.0,0.0
23.980126,25.024774,25.1,3.0,5.0,0.0
23.979333,25.024774,25.1,3.0,5.0,0.0
23.980554,25.025964,25.1,3.0,5.0,0.0
23.981164,25.02514,25.1,3.0,5.0,0.0
23.981164,25.024774,25.1,3.0,5.0,0.0
23.980218,25.025323,25.1,3.0,5.0,0.0
23.980615,25.025323,25.1,3.0,5.0,0.0
23.98031,25.025842,25.1,3.0,5.0,0.0
23.980035,25.025445,25.1,3.0,5.0,0.0
23.980035,25.026422,25.1,3.0,5.0,0.0
23.980401,25.025262,25.1,3.0,5.0,0.0
23.98092,25.025262,25.1,3.0,5.0,0.0
23.980218,25.026177,25.1,3.0,5.0,0.0
23.979547,25.024621,25.1,3.0,5.0,0.0
23.979547,25.024346,25.1,3.0,5.0,0.0
23.97918,25.025079,25.1,3.0,5.0,0.0
23.980126,25.026727,25.1,3.0,5.0,0.0
23.980004,25.026727,25.1,3.0,5.0,0.0
23.979333,25.025262,25.1,3.0,5.0,0.0
23.979333,25.024407,25.1,3.0,5.0,0.0
23.979272,25.025598,25.1,3.0,5.0,0.0
23.979852,25.025079,25.1,3.0,5.0,0.0
23.980371,25.025079,25.1,3.0,5.0,0.0
23.981988,25.024163,25.1,3.0,5.0,0.0
23.981988,25.026239,25.1,3.0,5.0,0.0
23.980462,25.025964,25.1,3.0,5.0,0.0
23.98095,25.025231,25.1,3.0,5.0,0.0
23.982049,25.025231,25.1,3.0,5.0,0.0
23.980462,25.024499,25.1,3.0,5.0,0.0
23.980462,25.025384,25.1,3.0,5.0,0.0
23.980462,25.025567,25.1,3.0,5.0,0.0
23.980737,25.025689,25.1,3.0,5.0,0.0
23.978662,25.025689,25.1,3.0,5.0,0.0
23.978601,25.025445,25.1,3.0,5.0,0.0
23.978601,25.024682,25.1,3.0,5.0,0.0
23.979821,25.024407,25.1,3.0,5.0,0.0
23.980981,25.025415,25.1,3.0,5.0,0.0
23.980126,25.025415,25.1,3.0,5.0,0.0
23.980371,25.025872,25.1,3.0,5.0,0.0
23.978967,25.024652,25.1,3.0,5.0,0.0
23.978967,25.024346,25.1,3.0,5.0,0.0
23.979272,25.02456,25.1,3.0,5.0,0.0
23.980035,25.02456,25.1,3.0,5.0,0.0
23.978601,25.025231,25.1,3.0,5.0,0.0
23.98031,25.025567,25.1,3.0,5.0,0.0
23.98031,25.024468,25.1,3.0,5.0,0.0
23.980279,25.024774,25.1,3.0,5.0,0.0
23.979669,25.024774,25.1,3.0,5.0,0.0
23.980035,25.024743,25.1,3.0,5.0,0.0
23.979669,25.026177,25.1,3.0,5.0,0.0
23.979669,25.02572,25.1,3.0,5.0,0.0
23.980157,25.02572,25.1,3.0,5.0,0.0
23.978723,25.02572,25.1,3.0,5.0,0.0
23.978814,25.024926,25.1,3.0,5.0,0.0
23.980798,25.023339,25.1,3.0,5.0,0.0
23.980798,25.025628,25.1,3.0,5.0,0.0
23.978509,25.025903,25.1,3.0,5.0,0.0
23.980218,25.025903,25.1,3.0,5.0,0.0
23.97915,25.023736,25.1,3.0,5.0,0.0
23.981378,25.02572,25.1,3.0,5.0,0.0
23.981378,25.025323,25.1,3.0,5.0,0.0
23.979852,25.02514,25.1,3.0,5.0,0.0
23.980157,25.02514,25.1,3.0,5.0,0.0
23.98092,25.025964,25.1,3.0,5.0,0.0
23.979455,25.024346,25.1,3.0,5.0,0.0
23.979455,25.024346,25.1,3.0,5.0,0.0
23.978356,25.024987,25.1,3.0,5.0,0.0
23.979669,25.024987,25.1,3.0,5.0,0.0
23.980279,25.02398,25.1,3.0,5.0,0.0
23.980218,25.024407,25.1,3.0,5.0,0.0
23.980218,25.025842,25.1,3.0,5.0,0.0
23.981408,25.024499,25.1,3.0,5.0,0.0
23.978784,25.024987,25.1,3.0,5.0,0.0
23.979028,25.024652,25.1,3.0,5.0,0.0
23.979028,25.024652,25.1,3.0,5.0,0.0
23.979669,25.025415,25.1,3.0,5.0,0.0
23.980554,25.025415,25.1,3.0,5.0,0.0
23.978723,25.024499,25.1,3.0,5.0,0.0
23.979028,25.024774,25.1,3.0,5.0,0.0
23.979028,25.025109,25.1,3.0,5.0,0.0
23.980401,25.025689,25.1,3.0,5.0,0.0
23.979821,25.025689,25.1,3.0,5.0,0.0
23.979943,25.025506,25.1,3.0,5.0,0.0
23.978723,25.024011,25.1,3.0,5.0,0.0
23.978723,25.025231,25.1,3.0,5.0,0.0
23.978723,25.024804,25.1,3.0,5.0,0.0
23.98092,25.024804,25.1,3.0,5.0,0.0
23.979791,25.026422,25.1,3.0,5.0,0.0
23.979791,25.02456,25.1,3.0,5.0,0.0
23.979791,25.024621,25.1,3.0,5.0,0.0
23.979669,25.024743,25.1,3.0,5.0,0.0
23.979089,25.024743,25.1,3.0,5.0,0.0
23.979455,25.022332,25.1,3.0,5.0,0.0
23.980401,25.024346,25.1,3.0,5.0,0.0
23.980401,25.02514,25.1,3.0,5.0,0.0
23.980218,25.025262,25.1,3.0,5.0,0.0
23.980218,25.025262,25.1,3.0,5.0,0.0
23.979547,25.024743,25.1,3.0,5.0,0.0
23.980462,25.024468,25.1,3.0,5.0,0.0
23.980462,25.025964,25.1,3.0,5.0,0.0
23.980126,25.025323,25.1,3.0,5.0,0.0
23.979821,25.025323,25.1,3.0,5.0,0.0
23.979028,25.02514,25.1,3.0,5.0,0.0
23.979943,25.025628,25.1,3.0,5.0,0.0
23.979943,25.025323,25.1,3.0,5.0,0.0
23.978875,25.024194,25.1,3.0,5.0,0.0
23.980493,25.024194,25.1,3.0,5.0,0.0
23.980493,25.023095,25.1,3.0,5.0,0.0
23.979913,25.026422,25.1,3.0,5.0,0.0
23.978967,25.024804,25.1,3.0,5.0,0.0
23.978967,25.024987,25.1,3.0,5.0,0.0
23.980096,25.024987,25.1,3.0,5.0,0.0
23.980676,25.025231,25.1,3.0,5.0,0.0
23.98031,25.025781,25.1,3.0,5.0,0.0
23.980004,25.024957,25.1,3.0,5.0,0.0
23.980004,25.02514,25.1,3.0,5.0,0.0
23.980218,25.02514,25.1,3.0,5.0,0.0
23.979638,25.024804,25.1,3.0,5.0,0.0
23.98031,25.024987,25.1,3.0,5.0,0.0
23.979455,25.024224,25.1,3.0,5.0,0.0
23.979455,25.024621,25.1,3.0,5.0,0.0
23.980981,25.024621,25.1,3.0,5.0,0.0
23.981713,25.024682,25.1,3.0,5.0,0.0
23.979425,25.024102,25.1,3.0,5.0,0.0
23.978997,25.025567,25.1,3.0,5.0,0.0
23.978997,25.024163,25.1,3.0,5.0,0.0
23.980126,25.024163,25.1,3.0,5.0,0.0
23.978784,25.024682,25.1,3.0,5.0,0.0
23.978601,25.02514,25.1,3.0,5.0,0.0
23.979608,25.02572,25.1,3.0,5.0,0.0
23.979608,25.025079,25.1,3.0,5.0,0.0
23.981072,25.025079,25.1,3.0,5.0,0.0
23.978906,25.024682,25.1,3.0,5.0,0.0
23.980218,25.02456,25.1,3.0,5.0,0.0
23.979364,25.024407,25.1,3.0,5.0,0.0
23.979364,25.024346,25.1,3.0,5.0,0.0
23.980371,25.024346,25.1,3.0,5.0,0.0
23.979669,25.024499,25.1,3.0,5.0,0.0
23.980279,25.025109,25.1,3.0,5.0,0.0
23.98031,25.024163,25.1,3.0,5.0,0.0
23.98031,25.025842,25.1,3.0,5.0,0.0
23.979547,25.025842,25.1,3.0,5.0,0.0
23.97915,25.024957,25.1,3.0,5.0,0.0
23.980401,25.025567,25.1,3.0,5.0,0.0
23.980462,25.025079,25.1,3.0,5.0,0.0
23.980462,25.023522,25.1,3.0,5.0,0.0
23.980126,25.023522,25.1,3.0,5.0,0.0
23.980126,25.024743,25.1,3.0,5.0,0.0
23.979913,25.023858,25.1,3.0,5.0,0.0
23.981225,25.024743,25.1,3.0,5.0,0.0
23.981225,25.025598,25.1,3.0,5.0,0.0
23.977899,25.025598,25.1,3.0,5.0,0.0
23.978692,25.024468,25.1,3.0,5.0,0.0
23.979638,25.024224,25.1,3.0,5.0,0.0
23.980737,25.024804,25.1,3.0,5.0,0.0
23.980737,25.025903,25.1,3.0,5.0,0.0
23.979913,25.025903,25.1,3.0,5.0,0.0
23.980401,25.02456,25.1,3.0,5.0,0.0
23.979943,25.024316,25.1,3.0,5.0,0.0
23.980157,25.025262,25.1,3.0,5.0,0.0
23.980157,25.024774,25.1,3.0,5.0,0.0
23.980371,25.024774,25.1,3.0,5.0,0.0
23.979852,25.025415,25.1,3.0,5.0,0.0
23.979608,25.025445,25.1,3.0,5.0,0.0
23.980279,25.023706,25.1,3.0,5.0,0.0
23.980279,25.024774,25.1,3.0,5.0,0.0
23.979333,25.024774,25.1,3.0,5.0,0.0
23.979333,25.02514,25.1,3.0,5.0,0.0
23.98092,25.024346,25.1,3.0,5.0,0.0
23.979547,25.02456,25.1,3.0,5.0,0.0
23.979547,25.024987,25.1,3.0,5.0,0.0
23.980554,25.024987,25.1,3.0,5.0,0.0
23.97918,25.024926,25.1,3.0,5.0,0.0
23.979089,25.024499,25.1,3.0,5.0,0.0
23.980493,25.023767,25.1,3.0,5.0,0.0
23.980493,25.025231,25.1,3.0,5.0,0.0
23.979364,25.025231,25.1,3.0,5.0,0.0
23.97973,25.024407,25.1,3.0,5.0,0.0
23.977838,25.023645,25.1,3.0,5.0,0.0
23.979608,25.024926,25.1,3.0,5.0,0.0
23.979608,25.02514,25.1,3.0,5.0,0.0
23.978906,25.02514,25.1,3.0,5.0,0.0
23.978997,25.024987,25.1,3.0,5.0,0.0
23.981164,25.023339,25.1,3.0,5.0,0.0
23.979913,25.024865,25.1,3.0,5.0,0.0
23.979425,25.025567,25.1,3.0,5.0,0.0
23.979425,25.025567,25.1,3.0,5.0,0.0
23.97973,25.024652,25.1,3.0,5.0,0.0
23.979669,25.024407,25.1,3.0,5.0,0.0
23.980218,25.025262,25.1,3.0,5.0,0.0
23.97973,25.025262,25.1,3.0,5.0,0.0
23.97973,25.025262,25.1,3.0,5.0,0.0
23.979913,25.025231,25.1,3.0,5.0,0.0
23.97915,25.024224,25.1,3.0,5.0,0.0
23.97973,25.023919,25.1,3.0,5.0,0.0
23.978662,25.024011,25.1,3.0,5.0,0.0
23.978662,25.024011,25.1,3.0,5.0,0.0
23.979364,25.023645,25.1,3.0,5.0,0.0
23.979425,25.024652,25.1,3.0,5.0,0.0
23.978723,25.023278,25.1,3.0,5.0,0.0
23.980767,25.024316,25.1,3.0,5.0,0.0
23.980767,25.024316,25.1,3.0,5.0,0.0
23.981378,25.02456,25.1,3.0,5.0,0.0
23.979425,25.023645,25.1,3.0,5.0,0.0
23.978723,25.025415,25.1,3.0,5.0,0.0
23.979028,25.023645,25.1,3.0,5.0,0.0
23.979028,25.023645,25.1,3.0,5.0,0.0
23.980035,25.023767,25.1,3.0,5.0,0.0
