data,data2,set temp,p,i,d
25.484277,26.077874,25.5,24.0,8.0,0.0
25.484857,26.076348,25.5,24.0,8.0,0.0
25.485986,26.076348,25.5,24.0,8.0,0.0
25.484887,26.075433,25.5,24.0,8.0,0.0
25.485986,26.074487,25.5,24.0,8.0,0.0
25.485986,26.072717,25.5,24.0,8.0,0.0
25.484338,26.071649,25.5,24.0,8.0,0.0
25.484887,26.071649,25.5,24.0,8.0,0.0
25.485803,26.069696,25.5,24.0,8.0,0.0
25.485711,26.070825,25.5,24.0,8.0,0.0
25.485711,26.071313,25.5,24.0,8.0,0.0
25.487847,26.071832,25.5,24.0,8.0,0.0
25.487542,26.071832,25.5,24.0,8.0,0.0
25.489099,26.071832,25.5,24.0,8.0,0.0
25.48919,26.068444,25.5,24.0,8.0,0.0
25.48919,26.067926,25.5,24.0,8.0,0.0
25.488061,26.065179,25.5,24.0,8.0,0.0
25.489038,26.065179,25.5,24.0,8.0,0.0
25.48919,26.065057,25.5,24.0,8.0,0.0
25.490136,26.065057,25.5,24.0,8.0,0.0
25.490136,26.062524,25.5,24.0,8.0,0.0
25.490075,26.063317,25.5,24.0,8.0,0.0
25.491357,26.063317,25.5,24.0,8.0,0.0
25.489373,26.06463,25.5,24.0,8.0,0.0
25.490197,26.062127,25.5,24.0,8.0,0.0
25.490197,26.061517,25.5,24.0,8.0,0.0
25.490686,26.061578,25.5,24.0,8.0,0.0
25.490838,26.061578,25.5,24.0,8.0,0.0
25.490838,26.060937,25.5,24.0,8.0,0.0
25.492242,26.061151,25.5,24.0,8.0,0.0
25.491815,26.061395,25.5,24.0,8.0,0.0
25.491815,26.061303,25.5,24.0,8.0,0.0
25.491357,26.061303,25.5,24.0,8.0,0.0
25.49273,26.062188,25.5,24.0,8.0,0.0
25.493341,26.063256,25.5,24.0,8.0,0.0
25.494378,26.062188,25.5,24.0,8.0,0.0
25.494378,26.062646,25.5,24.0,8.0,0.0
25.49392,26.062646,25.5,24.0,8.0,0.0
25.493249,26.064355,25.5,24.0,8.0,0.0
25.49447,26.06643,25.5,24.0,8.0,0.0
25.495477,26.066003,25.5,24.0,8.0,0.0
25.495477,26.064294,25.5,24.0,8.0,0.0
25.494714,26.064294,25.5,24.0,8.0,0.0
25.495721,26.06405,25.5,24.0,8.0,0.0
25.495477,26.062127,25.5,24.0,8.0,0.0
25.495874,26.06054,25.5,24.0,8.0,0.0
25.495874,26.059625,25.5,24.0,8.0,0.0
25.495599,26.059625,25.5,24.0,8.0,0.0
25.496759,26.057397,25.5,24.0,8.0,0.0
25.495172,26.057183,25.5,24.0,8.0,0.0
25.496026,26.057641,25.5,24.0,8.0,0.0
25.496026,26.057214,25.5,24.0,8.0,0.0
25.493066,26.057214,25.5,24.0,8.0,0.0
25.494409,26.056451,25.5,24.0,8.0,0.0
25.494927,26.055444,25.5,24.0,8.0,0.0
25.494104,26.055749,25.5,24.0,8.0,0.0
25.494104,26.054162,25.5,24.0,8.0,0.0
25.49389,26.054162,25.5,24.0,8.0,0.0
25.494195,26.05639,25.5,24.0,8.0,0.0
25.496392,26.055352,25.5,24.0,8.0,0.0
25.495202,26.054284,25.5,24.0,8.0,0.0
25.495202,26.055932,25.5,24.0,8.0,0.0
25.492822,26.055932,25.5,24.0,8.0,0.0
25.493005,26.05346,25.5,24.0,8.0,0.0
25.493188,26.050805,25.5,24.0,8.0,0.0
25.494409,26.051965,25.5,24.0,8.0,0.0
25.494409,26.051812,25.5,24.0,8.0,0.0
25.495568,26.051812,25.5,24.0,8.0,0.0
25.495599,26.049951,25.5,24.0,8.0,0.0
25.494866,26.048394,25.5,24.0,8.0,0.0
25.497277,26.04342,25.5,24.0,8.0,0.0
25.497277,26.043908,25.5,24.0,8.0,0.0
25.498223,26.043908,25.5,24.0,8.0,0.0
25.499291,26.043786,25.5,24.0,8.0,0.0
25.497033,26.044946,25.5,24.0,8.0,0.0
25.498437,26.046197,25.5,24.0,8.0,0.0
25.498437,26.048669,25.5,24.0,8.0,0.0
25.498986,26.048669,25.5,24.0,8.0,0.0
25.496942,26.048638,25.5,24.0,8.0,0.0
25.498773,26.049493,25.5,24.0,8.0,0.0
25.497583,26.049157,25.5,24.0,8.0,0.0
25.497583,26.049127,25.5,24.0,8.0,0.0
25.498132,26.049127,25.5,24.0,8.0,0.0
25.497583,26.048974,25.5,24.0,8.0,0.0
25.499627,26.049829,25.5,24.0,8.0,0.0
25.499719,26.046838,25.5,24.0,8.0,0.0
25.499719,26.045922,25.5,24.0,8.0,0.0
25.497796,26.045922,25.5,24.0,8.0,0.0
25.500543,26.044915,25.5,24.0,8.0,0.0
25.501397,26.041528,25.5,24.0,8.0,0.0
25.501184,26.041986,25.5,24.0,8.0,0.0
25.501184,26.045068,25.5,24.0,8.0,0.0
25.499932,26.045068,25.5,24.0,8.0,0.0
25.500268,26.042504,25.5,24.0,8.0,0.0
25.50155,26.044641,25.5,24.0,8.0,0.0
25.500268,26.047906,25.5,24.0,8.0,0.0
25.500268,26.050866,25.5,24.0,8.0,0.0
25.50039,26.050866,25.5,24.0,8.0,0.0
25.50039,26.054833,25.5,24.0,8.0,0.0
25.500329,26.057702,25.5,24.0,8.0,0.0
25.499719,26.060601,25.5,24.0,8.0,0.0
25.499719,26.062615,25.5,24.0,8.0,0.0
25.498315,26.062615,25.5,24.0,8.0,0.0
25.498986,26.063439,25.5,24.0,8.0,0.0
25.497979,26.062677,25.5,24.0,8.0,0.0
25.497949,26.063684,25.5,24.0,8.0,0.0
25.499719,26.066094,25.5,24.0,8.0,0.0
25.499719,26.066094,25.5,24.0,8.0,0.0
25.49981,26.070489,25.5,24.0,8.0,0.0
25.499719,26.07232,25.5,24.0,8.0,0.0
25.50036,26.07406,25.5,24.0,8.0,0.0
25.499108,26.079187,25.5,24.0,8.0,0.0
25.499108,26.079187,25.5,24.0,8.0,0.0
25.500146,26.081262,25.5,24.0,8.0,0.0
25.499414,26.080102,25.5,24.0,8.0,0.0
25.500207,26.082666,25.5,24.0,8.0,0.0
25.499169,26.081262,25.5,24.0,8.0,0.0
25.499169,26.081262,25.5,24.0,8.0,0.0
25.498834,26.079492,25.5,24.0,8.0,0.0
25.499078,26.078271,25.5,24.0,8.0,0.0
25.501275,26.077233,25.5,24.0,8.0,0.0
25.49923,26.07882,25.5,24.0,8.0,0.0
25.49923,26.07882,25.5,24.0,8.0,0.0
25.500604,26.08056,25.5,24.0,8.0,0.0
25.499566,26.083215,25.5,24.0,8.0,0.0
25.498773,26.082208,25.5,24.0,8.0,0.0
25.500268,26.082299,25.5,24.0,8.0,0.0
25.500268,26.082299,25.5,24.0,8.0,0.0
25.499536,26.080194,25.5,24.0,8.0,0.0
25.501824,26.079156,25.5,24.0,8.0,0.0
25.499353,26.077416,25.5,24.0,8.0,0.0
25.498956,26.076806,25.5,24.0,8.0,0.0
25.498956,26.076806,25.5,24.0,8.0,0.0
25.500329,26.078485,25.5,24.0,8.0,0.0
25.498162,26.080804,25.5,24.0,8.0,0.0
25.499414,26.082971,25.5,24.0,8.0,0.0
25.50036,26.085229,25.5,24.0,8.0,0.0
25.50036,26.085229,25.5,24.0,8.0,0.0
25.499414,26.083398,25.5,24.0,8.0,0.0
25.499871,26.082208,25.5,24.0,8.0,0.0
25.501397,26.08056,25.5,24.0,8.0,0.0
25.499932,26.080468,25.5,24.0,8.0,0.0
25.499932,26.080468,25.5,24.0,8.0,0.0
25.49862,26.079064,25.5,24.0,8.0,0.0
25.500726,26.079003,25.5,24.0,8.0,0.0
25.50036,26.077447,25.5,24.0,8.0,0.0
25.500848,26.079431,25.5,24.0,8.0,0.0
25.500848,26.079431,25.5,24.0,8.0,0.0
25.500085,26.078179,25.5,24.0,8.0,0.0
25.499993,26.079003,25.5,24.0,8.0,0.0
25.501641,26.077813,25.5,24.0,8.0,0.0
25.499353,26.078637,25.5,24.0,8.0,0.0
25.499353,26.078637,25.5,24.0,8.0,0.0
25.501397,26.077416,25.5,24.0,8.0,0.0
25.501763,26.078637,25.5,24.0,8.0,0.0
25.500787,26.079003,25.5,24.0,8.0,0.0
25.500787,26.079003,25.5,24.0,8.0,0.0
25.501123,26.081781,25.5,24.0,8.0,0.0
25.501092,26.080285,25.5,24.0,8.0,0.0
25.499353,26.079614,25.5,24.0,8.0,0.0
25.499597,26.077966,25.5,24.0,8.0,0.0
25.499597,26.077966,25.5,24.0,8.0,0.0
25.498956,26.079064,25.5,24.0,8.0,0.0
25.500543,26.076501,25.5,24.0,8.0,0.0
25.497583,26.075891,25.5,24.0,8.0,0.0
25.498986,26.076715,25.5,24.0,8.0,0.0
25.498986,26.076715,25.5,24.0,8.0,0.0
25.499902,26.077813,25.5,24.0,8.0,0.0
25.50039,26.076715,25.5,24.0,8.0,0.0
25.500848,26.077172,25.5,24.0,8.0,0.0
25.501306,26.077722,25.5,24.0,8.0,0.0
25.501306,26.077722,25.5,24.0,8.0,0.0
25.499902,26.077996,25.5,24.0,8.0,0.0
25.501397,26.07937,25.5,24.0,8.0,0.0
25.50039,26.081475,25.5,24.0,8.0,0.0
25.501245,26.088311,25.5,24.0,8.0,0.0
25.501123,26.088311,25.5,24.0,8.0,0.0
25.501123,26.096185,25.5,24.0,8.0,0.0
25.501489,26.102075,25.5,24.0,8.0,0.0
25.502679,26.107293,25.5,24.0,8.0,0.0
25.503411,26.11181,25.5,24.0,8.0,0.0
25.503869,26.11181,25.5,24.0,8.0,0.0
25.503869,26.114038,25.5,24.0,8.0,0.0
25.50274,26.115472,25.5,24.0,8.0,0.0
25.501123,26.11712,25.5,24.0,8.0,0.0
25.500665,26.120935,25.5,24.0,8.0,0.0
25.500909,26.120935,25.5,24.0,8.0,0.0
25.500909,26.124719,25.5,24.0,8.0,0.0
25.499627,26.127282,25.5,24.0,8.0,0.0
25.502099,26.128472,25.5,24.0,8.0,0.0
25.500848,26.131829,25.5,24.0,8.0,0.0
25.500543,26.131829,25.5,24.0,8.0,0.0
25.500543,26.135583,25.5,24.0,8.0,0.0
25.500726,26.1354,25.5,24.0,8.0,0.0
25.499902,26.134484,25.5,24.0,8.0,0.0
25.498773,26.131188,25.5,24.0,8.0,0.0
25.497338,26.131188,25.5,24.0,8.0,0.0
25.497338,26.12951,25.5,24.0,8.0,0.0
25.498315,26.124963,25.5,24.0,8.0,0.0
25.497766,26.125177,25.5,24.0,8.0,0.0
25.498437,26.122216,25.5,24.0,8.0,0.0
25.497766,26.122216,25.5,24.0,8.0,0.0
25.497766,26.120172,25.5,24.0,8.0,0.0
25.496881,26.119287,25.5,24.0,8.0,0.0
25.496575,26.121423,25.5,24.0,8.0,0.0
25.495263,26.121575,25.5,24.0,8.0,0.0
25.495263,26.12246,25.5,24.0,8.0,0.0
25.495263,26.12246,25.5,24.0,8.0,0.0
25.494287,26.122155,25.5,24.0,8.0,0.0
25.497277,26.118829,25.5,24.0,8.0,0.0
25.498132,26.117852,25.5,24.0,8.0,0.0
25.499414,26.114068,25.5,24.0,8.0,0.0
25.499414,26.114068,25.5,24.0,8.0,0.0
25.500726,26.112908,25.5,24.0,8.0,0.0
25.502191,26.111505,25.5,24.0,8.0,0.0
25.502404,26.107904,25.5,24.0,8.0,0.0
25.502191,26.105554,25.5,24.0,8.0,0.0
25.502191,26.105554,25.5,24.0,8.0,0.0
25.502008,26.103814,25.5,24.0,8.0,0.0
25.502496,26.101251,25.5,24.0,8.0,0.0
25.501855,26.099359,25.5,24.0,8.0,0.0
25.501763,26.096765,25.5,24.0,8.0,0.0
25.501763,26.096765,25.5,24.0,8.0,0.0
25.500909,26.094964,25.5,24.0,8.0,0.0
25.501763,26.093621,25.5,24.0,8.0,0.0
25.500848,26.093469,25.5,24.0,8.0,0.0
25.502221,26.090081,25.5,24.0,8.0,0.0
25.502221,26.090081,25.5,24.0,8.0,0.0
25.500848,26.092004,25.5,24.0,8.0,0.0
25.500726,26.095025,25.5,24.0,8.0,0.0
25.50039,26.100946,25.5,24.0,8.0,0.0
25.500634,26.107659,25.5,24.0,8.0,0.0
25.500634,26.107659,25.5,24.0,8.0,0.0
25.502313,26.118127,25.5,24.0,8.0,0.0
25.502404,26.125146,25.5,24.0,8.0,0.0
25.501824,26.128289,25.5,24.0,8.0,0.0
25.502801,26.126824,25.5,24.0,8.0,0.0
25.502801,26.126824,25.5,24.0,8.0,0.0
25.502313,26.123529,25.5,24.0,8.0,0.0
25.501641,26.12124,25.5,24.0,8.0,0.0
25.500329,26.119104,25.5,24.0,8.0,0.0
25.49862,26.114495,25.5,24.0,8.0,0.0
25.49862,26.114495,25.5,24.0,8.0,0.0
25.498223,26.113061,25.5,24.0,8.0,0.0
25.498437,26.111596,25.5,24.0,8.0,0.0
25.498712,26.11126,25.5,24.0,8.0,0.0
25.498498,26.109857,25.5,24.0,8.0,0.0
25.498498,26.109857,25.5,24.0,8.0,0.0
25.498345,26.108514,25.5,24.0,8.0,0.0
25.498681,26.110131,25.5,24.0,8.0,0.0
25.498315,26.110864,25.5,24.0,8.0,0.0
25.499444,26.109948,25.5,24.0,8.0,0.0
25.499993,26.109948,25.5,24.0,8.0,0.0
25.499993,26.109948,25.5,24.0,8.0,0.0
25.50277,26.109765,25.5,24.0,8.0,0.0
25.500848,26.110864,25.5,24.0,8.0,0.0
25.499291,26.11123,25.5,24.0,8.0,0.0
25.500848,26.11123,25.5,24.0,8.0,0.0
25.500848,26.109765,25.5,24.0,8.0,0.0
25.501031,26.109857,25.5,24.0,8.0,0.0
25.50039,26.109368,25.5,24.0,8.0,0.0
25.501,26.108331,25.5,24.0,8.0,0.0
25.500329,26.108331,25.5,24.0,8.0,0.0
25.500329,26.107507,25.5,24.0,8.0,0.0
25.49862,26.106378,25.5,24.0,8.0,0.0
25.500543,26.106866,25.5,24.0,8.0,0.0
25.49862,26.106378,25.5,24.0,8.0,0.0
25.500146,26.106378,25.5,24.0,8.0,0.0
25.500146,26.107019,25.5,24.0,8.0,0.0
25.500085,26.107141,25.5,24.0,8.0,0.0
25.500177,26.107751,25.5,24.0,8.0,0.0
25.498132,26.105279,25.5,24.0,8.0,0.0
25.498773,26.105279,25.5,24.0,8.0,0.0
25.498773,26.104455,25.5,24.0,8.0,0.0
25.498773,26.105767,25.5,24.0,8.0,0.0
25.498712,26.103723,25.5,24.0,8.0,0.0
25.500054,26.10357,25.5,24.0,8.0,0.0
25.499414,26.10357,25.5,24.0,8.0,0.0
25.499414,26.103112,25.5,24.0,8.0,0.0
25.498345,26.102319,25.5,24.0,8.0,0.0
25.499749,26.102502,25.5,24.0,8.0,0.0
25.500909,26.100976,25.5,24.0,8.0,0.0
25.499932,26.100976,25.5,24.0,8.0,0.0
25.499932,26.098229,25.5,24.0,8.0,0.0
25.501824,26.098901,25.5,24.0,8.0,0.0
25.501031,26.099176,25.5,24.0,8.0,0.0
25.500787,26.099328,25.5,24.0,8.0,0.0
25.501641,26.099328,25.5,24.0,8.0,0.0
25.501641,26.097589,25.5,24.0,8.0,0.0
25.500146,26.096734,25.5,24.0,8.0,0.0
25.501763,26.095025,25.5,24.0,8.0,0.0
25.500909,26.094812,25.5,24.0,8.0,0.0
25.501,26.094812,25.5,24.0,8.0,0.0
25.501,26.092919,25.5,24.0,8.0,0.0
25.498345,26.090203,25.5,24.0,8.0,0.0
25.498803,26.087243,25.5,24.0,8.0,0.0
25.500787,26.086694,25.5,24.0,8.0,0.0
25.499169,26.086694,25.5,24.0,8.0,0.0
25.499169,26.087609,25.5,24.0,8.0,0.0
25.500604,26.086236,25.5,24.0,8.0,0.0
25.501641,26.086053,25.5,24.0,8.0,0.0
25.499414,26.085961,25.5,24.0,8.0,0.0
25.501,26.085961,25.5,24.0,8.0,0.0
25.501,26.086602,25.5,24.0,8.0,0.0
25.501,26.089288,25.5,24.0,8.0,0.0
25.499353,26.089715,25.5,24.0,8.0,0.0
25.49981,26.090142,25.5,24.0,8.0,0.0
25.499749,26.090142,25.5,24.0,8.0,0.0
25.499749,26.089868,25.5,24.0,8.0,0.0
25.500665,26.090356,25.5,24.0,8.0,0.0
25.500177,26.090631,25.5,24.0,8.0,0.0
25.49981,26.092767,25.5,24.0,8.0,0.0
25.49923,26.092767,25.5,24.0,8.0,0.0
25.49923,26.091912,25.5,24.0,8.0,0.0
25.49981,26.091851,25.5,24.0,8.0,0.0
25.498345,26.091119,25.5,24.0,8.0,0.0
25.499993,26.090783,25.5,24.0,8.0,0.0
25.498223,26.090783,25.5,24.0,8.0,0.0
25.498223,26.088952,25.5,24.0,8.0,0.0
25.499719,26.08941,25.5,24.0,8.0,0.0
25.49981,26.089166,25.5,24.0,8.0,0.0
25.500909,26.087762,25.5,24.0,8.0,0.0
25.50036,26.087762,25.5,24.0,8.0,0.0
25.49923,26.090325,25.5,24.0,8.0,0.0
25.49923,26.089715,25.5,24.0,8.0,0.0
25.50039,26.089288,25.5,24.0,8.0,0.0
25.49981,26.087976,25.5,24.0,8.0,0.0
25.500207,26.087976,25.5,24.0,8.0,0.0
25.498071,26.089257,25.5,24.0,8.0,0.0
25.498071,26.087792,25.5,24.0,8.0,0.0
25.499078,26.088708,25.5,24.0,8.0,0.0
25.500543,26.086572,25.5,24.0,8.0,0.0
25.498895,26.086572,25.5,24.0,8.0,0.0
25.498803,26.086724,25.5,24.0,8.0,0.0
25.498803,26.08587,25.5,24.0,8.0,0.0
25.501306,26.086297,25.5,24.0,8.0,0.0
25.50036,26.085076,25.5,24.0,8.0,0.0
25.500482,26.085076,25.5,24.0,8.0,0.0
25.499749,26.083642,25.5,24.0,8.0,0.0
25.499749,26.085229,25.5,24.0,8.0,0.0
25.500207,26.08413,25.5,24.0,8.0,0.0
25.500604,26.084558,25.5,24.0,8.0,0.0
25.500329,26.084558,25.5,24.0,8.0,0.0
25.50039,26.087579,25.5,24.0,8.0,0.0
25.50039,26.086877,25.5,24.0,8.0,0.0
25.501245,26.086114,25.5,24.0,8.0,0.0
25.500604,26.085534,25.5,24.0,8.0,0.0
25.499902,26.085534,25.5,24.0,8.0,0.0
25.499475,26.085321,25.5,24.0,8.0,0.0
25.499475,26.084558,25.5,24.0,8.0,0.0
25.500787,26.084008,25.5,24.0,8.0,0.0
25.49981,26.083428,25.5,24.0,8.0,0.0
25.50039,26.083428,25.5,24.0,8.0,0.0
25.499871,26.0841,25.5,24.0,8.0,0.0
25.499261,26.08413,25.5,24.0,8.0,0.0
25.499597,26.08413,25.5,24.0,8.0,0.0
25.498712,26.08413,25.5,24.0,8.0,0.0
25.499749,26.085382,25.5,24.0,8.0,0.0
25.499749,26.085473,25.5,24.0,8.0,0.0
25.499169,26.086724,25.5,24.0,8.0,0.0
25.499688,26.087792,25.5,24.0,8.0,0.0
25.500634,26.087792,25.5,24.0,8.0,0.0
25.499749,26.08883,25.5,24.0,8.0,0.0
25.499749,26.090142,25.5,24.0,8.0,0.0
25.500054,26.0906,25.5,24.0,8.0,0.0
25.500146,26.090478,25.5,24.0,8.0,0.0
25.498895,26.090478,25.5,24.0,8.0,0.0
25.500146,26.090722,25.5,24.0,8.0,0.0
25.500146,26.0906,25.5,24.0,8.0,0.0
25.498895,26.086785,25.5,24.0,8.0,0.0
25.499414,26.084741,25.5,24.0,8.0,0.0
25.499078,26.084741,25.5,24.0,8.0,0.0
25.499444,26.08413,25.5,24.0,8.0,0.0
25.499444,26.082635,25.5,24.0,8.0,0.0
25.499261,26.082208,25.5,24.0,8.0,0.0
25.499749,26.082055,25.5,24.0,8.0,0.0
25.499871,26.082055,25.5,24.0,8.0,0.0
25.500543,26.081384,25.5,24.0,8.0,0.0
25.500543,26.080712,25.5,24.0,8.0,0.0
25.500787,26.079919,25.5,24.0,8.0,0.0
25.501397,26.080407,25.5,24.0,8.0,0.0
25.502404,26.080407,25.5,24.0,8.0,0.0
25.498895,26.078088,25.5,24.0,8.0,0.0
25.498895,26.079278,25.5,24.0,8.0,0.0
25.500207,26.080194,25.5,24.0,8.0,0.0
25.502313,26.081994,25.5,24.0,8.0,0.0
25.500909,26.081994,25.5,24.0,8.0,0.0
25.500848,26.082391,25.5,24.0,8.0,0.0
25.500848,26.083673,25.5,24.0,8.0,0.0
25.49981,26.083428,25.5,24.0,8.0,0.0
25.49981,26.085321,25.5,24.0,8.0,0.0
25.500054,26.085321,25.5,24.0,8.0,0.0
25.499353,26.08587,25.5,24.0,8.0,0.0
25.499353,26.087396,25.5,24.0,8.0,0.0
25.498834,26.086846,25.5,24.0,8.0,0.0
25.499902,26.086267,25.5,24.0,8.0,0.0
25.498345,26.086267,25.5,24.0,8.0,0.0
25.499108,26.088098,25.5,24.0,8.0,0.0
25.499688,26.088342,25.5,24.0,8.0,0.0
25.499688,26.095025,25.5,24.0,8.0,0.0
25.498773,26.099755,25.5,24.0,8.0,0.0
25.499719,26.099755,25.5,24.0,8.0,0.0
25.499353,26.100671,25.5,24.0,8.0,0.0
25.500207,26.10119,25.5,24.0,8.0,0.0
25.500207,26.100427,25.5,24.0,8.0,0.0
25.49923,26.098596,25.5,24.0,8.0,0.0
25.502313,26.098596,25.5,24.0,8.0,0.0
25.500543,26.096002,25.5,24.0,8.0,0.0
25.500634,26.095574,25.5,24.0,8.0,0.0
25.500634,26.093377,25.5,24.0,8.0,0.0
25.499597,26.093469,25.5,24.0,8.0,0.0
25.500634,26.093469,25.5,24.0,8.0,0.0
25.502221,26.091546,25.5,24.0,8.0,0.0
25.500909,26.091333,25.5,24.0,8.0,0.0
25.500909,26.090997,25.5,24.0,8.0,0.0
25.500146,26.087915,25.5,24.0,8.0,0.0
25.499017,26.087915,25.5,24.0,8.0,0.0
25.498803,26.089227,25.5,24.0,8.0,0.0
25.500451,26.087701,25.5,24.0,8.0,0.0
25.500451,26.088952,25.5,24.0,8.0,0.0
25.499932,26.088372,25.5,24.0,8.0,0.0
25.499627,26.088342,25.5,24.0,8.0,0.0
25.500787,26.088342,25.5,24.0,8.0,0.0
25.499017,26.089685,25.5,24.0,8.0,0.0
25.499017,26.091821,25.5,24.0,8.0,0.0
25.499017,26.091607,25.5,24.0,8.0,0.0
25.499261,26.092767,25.5,24.0,8.0,0.0
25.498071,26.092767,25.5,24.0,8.0,0.0
25.499688,26.091821,25.5,24.0,8.0,0.0
25.499688,26.092645,25.5,24.0,8.0,0.0
25.499597,26.092065,25.5,24.0,8.0,0.0
25.499078,26.090264,25.5,24.0,8.0,0.0
25.500787,26.090264,25.5,24.0,8.0,0.0
25.50036,26.092248,25.5,24.0,8.0,0.0
25.50036,26.089532,25.5,24.0,8.0,0.0
25.500848,26.092187,25.5,24.0,8.0,0.0
25.500634,26.091912,25.5,24.0,8.0,0.0
25.500909,26.091912,25.5,24.0,8.0,0.0
25.499932,26.090447,25.5,24.0,8.0,0.0
25.499932,26.089349,25.5,24.0,8.0,0.0
25.500848,26.09002,25.5,24.0,8.0,0.0
25.499169,26.089562,25.5,24.0,8.0,0.0
25.499291,26.089562,25.5,24.0,8.0,0.0
25.500634,26.089135,25.5,24.0,8.0,0.0
25.500634,26.088342,25.5,24.0,8.0,0.0
25.501,26.089868,25.5,24.0,8.0,0.0
25.501397,26.089868,25.5,24.0,8.0,0.0
25.501275,26.089868,25.5,24.0,8.0,0.0
25.500909,26.089898,25.5,24.0,8.0,0.0
25.500909,26.09179,25.5,24.0,8.0,0.0
25.501,26.092431,25.5,24.0,8.0,0.0
25.500146,26.094812,25.5,24.0,8.0,0.0
25.499932,26.094812,25.5,24.0,8.0,0.0
25.498895,26.095208,25.5,24.0,8.0,0.0
25.498895,26.097436,25.5,24.0,8.0,0.0
25.501,26.098107,25.5,24.0,8.0,0.0
25.499414,26.098626,25.5,24.0,8.0,0.0
25.499749,26.098626,25.5,24.0,8.0,0.0
25.500207,26.100335,25.5,24.0,8.0,0.0
25.500207,26.102899,25.5,24.0,8.0,0.0
25.500543,26.105737,25.5,24.0,8.0,0.0
25.500726,26.107019,25.5,24.0,8.0,0.0
25.500177,26.107019,25.5,24.0,8.0,0.0
25.500909,26.107751,25.5,24.0,8.0,0.0
25.500909,26.106835,25.5,24.0,8.0,0.0
25.498773,26.104028,25.5,24.0,8.0,0.0
25.498681,26.105157,25.5,24.0,8.0,0.0
25.499871,26.105157,25.5,24.0,8.0,0.0
25.497399,26.104272,25.5,24.0,8.0,0.0
25.499536,26.102593,25.5,24.0,8.0,0.0
25.499536,26.102075,25.5,24.0,8.0,0.0
25.500848,26.102075,25.5,24.0,8.0,0.0
25.500207,26.102075,25.5,24.0,8.0,0.0
25.499871,26.101251,25.5,24.0,8.0,0.0
25.500329,26.101281,25.5,24.0,8.0,0.0
25.500329,26.100976,25.5,24.0,8.0,0.0
25.499993,26.10003,25.5,24.0,8.0,0.0
25.500207,26.10003,25.5,24.0,8.0,0.0
25.499627,26.097589,25.5,24.0,8.0,0.0
25.500024,26.097192,25.5,24.0,8.0,0.0
25.500024,26.095147,25.5,24.0,8.0,0.0
25.499749,26.095758,25.5,24.0,8.0,0.0
25.500085,26.095758,25.5,24.0,8.0,0.0
25.499444,26.094293,25.5,24.0,8.0,0.0
25.501916,26.096307,25.5,24.0,8.0,0.0
25.501916,26.097314,25.5,24.0,8.0,0.0
25.501397,26.098718,25.5,24.0,8.0,0.0
25.499169,26.098718,25.5,24.0,8.0,0.0
25.501123,26.100335,25.5,24.0,8.0,0.0
25.501306,26.100976,25.5,24.0,8.0,0.0
